Annotation1,Annotation2
ZS01g0775900,ZS09g0140900
ZS04g0282700,ZS02g0354300
ZS04g0713200,ZS06g0484900
ZS01g0812600,ZS01g0389500
ZS03g0320100,ZS01g0319500
ZS04g0767500,ZS11g0022500
ZS11g0590000,ZS02g0117800
ZS01g0021000,ZS01g0775100
ZS06g0598400,ZS05g0521200
ZS04g0327700,ZS05g0092500
ZS06g0013100,ZS06g0058700
ZS08g0055800,ZS10g0300500
ZS08g0503600,ZS04g0646100
ZS02g0170700,ZS08g0501900
ZS07g0480200,ZS08g0056600
ZS08g0539800,ZS06g0217100
ZS05g0409800,ZS03g0187900
ZS04g0179700,ZS08g0171400
ZS10g0034200,ZS05g0180700
ZS02g0710000,ZS02g0486900
ZS12g0093800,ZS11g0460100
ZS01g0232300,ZS10g0379800
ZS04g0055700,ZS12g0472500
ZS07g0436500,ZS01g0143600
ZS01g0539500,ZS08g0235500
ZS12g0216100,ZS03g0747800
ZS12g0054400,ZS10g0263100
ZS05g0166900,ZS12g0274900
ZS04g0715100,ZS01g0215700
ZS04g0430400,ZS02g0524900
ZS03g0430400,ZS12g0501800
ZS03g0633000,ZS04g0317200
ZS07g0361400,ZS06g0191800
ZS12g0505500,ZS08g0614900
ZS11g0240100,ZS06g0639100
ZS02g0348000,ZS09g0011000
ZS08g0191700,ZS02g0163100
ZS08g0072800,ZS05g0049000
ZS06g0199200,ZS05g0244300
ZS10g0241700,ZS04g0740000
ZS02g0291600,ZS01g0571600
ZS02g0224700,ZS01g0396500
ZS11g0416900,ZS01g0124000
ZS10g0090300,ZS05g0398100
ZS02g0659300,ZS09g0237500
ZS01g0022900,ZS06g0561300
ZS02g0634500,ZS11g0067800
ZS05g0601200,ZS01g0501600
ZS03g0150900,ZS08g0521100
ZS06g0145200,ZS08g0047300
ZS06g0217300,ZS03g0708200
ZS05g0411100,ZS07g0192700
ZS09g0046600,ZS12g0054700
ZS02g0151400,ZS11g0392800
ZS08g0217500,ZS02g0385500
ZS11g0415700,ZS07g0468700
ZS10g0359400,ZS06g0259200
ZS03g0679000,ZS10g0180700
ZS03g0673400,ZS10g0048700
ZS06g0011700,ZS11g0556800
ZS05g0359200,ZS02g0105200
ZS11g0210200,ZS06g0515900
ZS05g0590300,ZS01g0324600
ZS11g0438500,ZS03g0782800
ZS03g0540700,ZS03g0221300
ZS01g0586200,ZS07g0437100
ZS03g0557500,ZS06g0647300
ZS01g0288500,ZS07g0549800
ZS12g0370300,ZS11g0407200
ZS07g0479900,ZS10g0174300
ZS02g0290600,ZS02g0023900
ZS04g0277600,ZS01g0709100
ZS09g0013600,ZS01g0125400
ZS12g0385000,ZS04g0499200
ZS09g0188000,ZS10g0438200
ZS12g0415300,ZS01g0808500
ZS01g0720400,ZS02g0489000
ZS04g0309300,ZS10g0072500
ZS03g0762500,ZS10g0089300
ZS04g0653100,ZS01g0552000
ZS09g0037000,ZS06g0344200
ZS09g0197300,ZS12g0149900
ZS10g0392600,ZS05g0410000
ZS02g0181600,ZS07g0277900
ZS12g0028000,ZS03g0172800
ZS02g0181700,ZS02g0176200
ZS12g0253100,ZS09g0313300
ZS11g0480700,ZS08g0622000
ZS07g0452900,ZS06g0194400
ZS05g0166300,ZS03g0462900
ZS03g0417100,ZS12g0152000
ZS05g0592500,ZS03g0491400
ZS03g0271500,ZS03g0633900
ZS03g0635900,ZS03g0416800
ZS04g0434100,ZS04g0085600
ZS07g0339300,ZS01g0349700
ZS04g0675500,ZS08g0190500
ZS02g0034700,ZS07g0027200
ZS02g0435500,ZS07g0243400
ZS02g0119700,ZS09g0329600
ZS05g0283900,ZS07g0532100
ZS05g0394300,ZS10g0102000
ZS01g0713400,ZS02g0497700
ZS01g0062200,ZS02g0525600
ZS03g0038100,ZS01g0524600
ZS08g0624500,ZS10g0358400
ZS01g0069100,ZS10g0180800
ZS02g0391800,ZS07g0083000
ZS08g0284700,ZS09g0188100
ZS10g0105200,ZS09g0012300
ZS07g0301600,ZS03g0138800
ZS11g0234300,ZS01g0389600
ZS08g0417600,ZS04g0605000
ZS05g0382400,ZS02g0695200
ZS02g0038200,ZS02g0419000
ZS02g0680200,ZS01g0042800
ZS01g0529000,ZS05g0030600
ZS03g0724200,ZS05g0423800
ZS10g0257900,ZS12g0534600
ZS02g0479900,ZS09g0419400
ZS08g0414800,ZS02g0024300
ZS09g0218500,ZS02g0393900
ZS01g0313100,ZS10g0129800
ZS09g0180300,ZS01g0013600
ZS12g0171400,ZS07g0350200
ZS12g0090800,ZS09g0013500
ZS02g0212500,ZS05g0018700
ZS04g0451300,ZS04g0759300
ZS01g0707200,ZS07g0232200
ZS01g0241900,ZS01g0644400
ZS01g0073700,ZS02g0383900
ZS01g0576000,ZS08g0153600
ZS04g0307000,ZS07g0489300
ZS10g0376100,ZS11g0609200
ZS03g0811100,ZS03g0474100
ZS07g0539500,ZS01g0700900
ZS03g0420200,ZS11g0227500
ZS03g0458300,ZS11g0310800
ZS11g0093600,ZS10g0308700
ZS05g0046900,ZS03g0140500
ZS08g0220200,ZS06g0286700
ZS03g0747700,ZS04g0173800
ZS02g0024700,ZS04g0100100
ZS02g0598100,ZS08g0074900
ZS07g0410000,ZS12g0472600
ZS06g0100100,ZS06g0442400
ZS10g0434300,ZS05g0474600
ZS08g0211900,ZS04g0084600
ZS03g0142200,ZS07g0466700
ZS05g0601400,ZS02g0278600
ZS08g0073600,ZS09g0300800
ZS05g0386300,ZS07g0055200
ZS07g0177700,ZS04g0483100
ZS12g0258600,ZS07g0337500
ZS01g0481000,ZS01g0627600
ZS12g0499300,ZS08g0581400
ZS03g0181700,ZS07g0406000
ZS01g0233700,ZS10g0238500
ZS02g0379200,ZS04g0386000
ZS01g0241300,ZS04g0064300
ZS03g0106800,ZS01g0072500
ZS05g0554200,ZS01g0726000
ZS10g0042000,ZS10g0046800
ZS02g0302800,ZS12g0386700
ZS05g0536300,ZS07g0284100
ZS08g0225400,ZS04g0395600
ZS02g0149600,ZS04g0769500
ZS07g0331900,ZS11g0415400
ZS02g0266900,ZS01g0039600
ZS08g0215100,ZS04g0660800
ZS03g0208000,ZS02g0252500
ZS06g0570000,ZS10g0042000
ZS06g0664000,ZS11g0142300
ZS06g0647900,ZS01g0463700
ZS07g0416100,ZS01g0458700
ZS11g0517700,ZS02g0171900
ZS06g0410000,ZS03g0677400
ZS02g0161300,ZS11g0012600
ZS09g0173600,ZS07g0424800
ZS11g0329000,ZS09g0426700
ZS04g0760000,ZS05g0599700
ZS04g0608300,ZS05g0065000
ZS06g0391500,ZS08g0367400
ZS02g0442300,ZS07g0360200
ZS01g0076800,ZS07g0202600
ZS08g0487300,ZS10g0302300
ZS05g0554800,ZS08g0480400
ZS09g0208200,ZS04g0762200
ZS12g0294400,ZS07g0587800
ZS06g0282900,ZS01g0504000
ZS03g0732400,ZS08g0055600
ZS01g0131400,ZS02g0679800
ZS01g0622200,ZS07g0156700
ZS03g0288400,ZS08g0524800
ZS06g0483400,ZS07g0069400
ZS03g0294200,ZS07g0272400
ZS04g0742100,ZS12g0096100
ZS01g0401600,ZS05g0093300
ZS09g0031200,ZS10g0259300
ZS02g0623900,ZS08g0453500
ZS08g0617500,ZS07g0575900
ZS11g0377200,ZS01g0700600
ZS09g0372600,ZS08g0168300
ZS01g0027100,ZS05g0582900
ZS04g0189300,ZS07g0083500
ZS01g0192700,ZS10g0364900
ZS06g0389100,ZS05g0179200
ZS04g0080400,ZS11g0255500
ZS11g0308500,ZS03g0798400
ZS07g0145900,ZS11g0155900
ZS01g0024300,ZS02g0150500
ZS04g0236300,ZS01g0635900
ZS11g0332200,ZS04g0082100
ZS06g0536000,ZS01g0236900
ZS01g0776300,ZS11g0304700
ZS04g0315400,ZS06g0235800
ZS12g0379300,ZS09g0303500
ZS02g0709900,ZS02g0527100
ZS01g0282500,ZS03g0431700
ZS02g0106900,ZS07g0510600
ZS08g0567300,ZS10g0043600
ZS01g0345200,ZS08g0446000
ZS06g0216600,ZS05g0606200
ZS11g0184100,ZS07g0349600
ZS02g0662200,ZS09g0175300
ZS12g0503600,ZS01g0608800
ZS06g0382700,ZS01g0273100
ZS08g0527100,ZS07g0349300
ZS01g0534700,ZS05g0536200
ZS08g0152300,ZS02g0148900
ZS12g0175200,ZS04g0568500
ZS10g0374500,ZS04g0373300
ZS05g0051400,ZS02g0444300
ZS02g0277900,ZS06g0391100
ZS12g0357600,ZS07g0476600
ZS12g0475100,ZS09g0428200
ZS05g0310000,ZS10g0192400
ZS04g0607000,ZS06g0579000
ZS05g0017100,ZS10g0188800
ZS03g0179100,ZS01g0487000
ZS10g0262800,ZS11g0256000
ZS08g0374100,ZS11g0062000
ZS08g0367600,ZS01g0706400
ZS11g0533900,ZS10g0478700
ZS03g0749000,ZS09g0078300
ZS12g0291400,ZS02g0349500
ZS12g0041400,ZS05g0594800
ZS04g0609500,ZS08g0636000
ZS05g0283900,ZS09g0174300
ZS07g0190100,ZS08g0588500
ZS11g0458500,ZS04g0639400
ZS02g0246100,ZS02g0504100
ZS04g0275200,ZS12g0453700
ZS03g0459200,ZS02g0636000
ZS04g0098400,ZS01g0447800
ZS01g0791200,ZS02g0115200
ZS06g0177800,ZS02g0613400
ZS06g0252700,ZS06g0478600
ZS09g0320700,ZS09g0241200
ZS06g0507700,ZS03g0511900
ZS02g0692600,ZS12g0341200
ZS03g0143700,ZS03g0053100
ZS01g0805900,ZS09g0341800
ZS07g0241400,ZS01g0794200
ZS11g0046600,ZS06g0438400
ZS10g0349700,ZS01g0735800
ZS12g0134700,ZS05g0109200
ZS12g0032000,ZS07g0547500
ZS07g0259300,ZS03g0609300
ZS04g0368700,ZS02g0096000
ZS04g0602800,ZS11g0309100
ZS01g0088400,ZS10g0358300
ZS09g0024600,ZS05g0541100
ZS01g0357500,ZS12g0353700
ZS06g0405200,ZS06g0391300
ZS02g0424500,ZS04g0088600
ZS02g0034200,ZS08g0606300
ZS08g0088200,ZS07g0114000
ZS12g0123300,ZS02g0199300
ZS03g0174100,ZS03g0709600
ZS03g0391300,ZS05g0081300
ZS02g0328400,ZS01g0114100
ZS11g0253900,ZS11g0107800
ZS06g0401500,ZS04g0643800
ZS05g0605300,ZS05g0220900
ZS06g0154100,ZS01g0485600
ZS10g0067500,ZS06g0374400
ZS10g0400000,ZS12g0052000
ZS04g0053900,ZS01g0064800
ZS06g0256400,ZS09g0305800
ZS07g0378900,ZS04g0812400
ZS08g0375800,ZS08g0603400
ZS03g0824100,ZS04g0256800
ZS05g0055200,ZS02g0590300
ZS01g0316600,ZS10g0168200
ZS12g0065100,ZS08g0479600
ZS09g0032000,ZS06g0453500
ZS01g0371900,ZS07g0184800
ZS11g0551300,ZS02g0118200
ZS08g0010600,ZS04g0759700
ZS07g0535800,ZS10g0281800
ZS09g0311800,ZS08g0510200
ZS08g0303000,ZS06g0382000
ZS07g0382800,ZS04g0369800
ZS05g0515900,ZS08g0461800
ZS11g0296900,ZS02g0505300
ZS12g0163900,ZS05g0171700
ZS11g0047000,ZS11g0199500
ZS01g0127600,ZS10g0338900
ZS07g0486400,ZS11g0238500
ZS04g0293500,ZS04g0664000
ZS10g0325200,ZS03g0302600
ZS05g0019800,ZS06g0442400
ZS07g0382400,ZS03g0763700
ZS10g0039300,ZS08g0035000
ZS09g0195300,ZS07g0186400
ZS02g0424000,ZS05g0552400
ZS09g0154600,ZS10g0041400
ZS02g0060800,ZS10g0380900
ZS12g0021200,ZS05g0042600
ZS02g0029900,ZS04g0425500
ZS03g0223000,ZS04g0815200
ZS01g0578300,ZS03g0730500
ZS12g0229200,ZS04g0398200
ZS02g0346400,ZS06g0385500
ZS02g0468200,ZS04g0426500
ZS02g0267600,ZS05g0588600
ZS02g0128900,ZS04g0075800
ZS10g0369300,ZS03g0077700
ZS01g0410600,ZS09g0358000
ZS10g0305000,ZS10g0423400
ZS11g0201900,ZS10g0372400
ZS01g0296800,ZS07g0408700
ZS04g0763700,ZS05g0557600
ZS03g0478900,ZS08g0476700
ZS06g0357900,ZS02g0179800
ZS04g0101700,ZS11g0582100
ZS03g0726400,ZS02g0180200
ZS04g0115400,ZS03g0661000
ZS06g0567600,ZS01g0604300
ZS06g0487000,ZS06g0370600
ZS06g0233100,ZS07g0279100
ZS01g0133200,ZS09g0333600
ZS04g0620600,ZS01g0719200
ZS08g0368000,ZS04g0094900
ZS04g0639400,ZS11g0204500
ZS06g0188400,ZS01g0425200
ZS11g0055300,ZS03g0357200
ZS01g0232000,ZS12g0258500
ZS08g0562300,ZS10g0023300
ZS01g0293400,ZS05g0088300
ZS02g0301300,ZS05g0446700
ZS04g0384800,ZS04g0781900
ZS09g0349600,ZS04g0591700
ZS07g0505100,ZS05g0362300
ZS02g0062000,ZS08g0331600
ZS10g0108000,ZS08g0168400
ZS05g0122100,ZS09g0304600
ZS08g0399000,ZS04g0181400
ZS12g0122100,ZS05g0340400
ZS03g0219200,ZS01g0122100
ZS06g0306300,ZS07g0582500
ZS03g0207400,ZS01g0758300
ZS11g0054300,ZS11g0487100
ZS02g0267100,ZS08g0421800
ZS03g0718400,ZS01g0571500
ZS10g0067300,ZS03g0281200
ZS12g0154300,ZS05g0276900
ZS06g0640500,ZS04g0625400
ZS06g0221600,ZS04g0023400
ZS05g0509400,ZS03g0562300
ZS04g0315400,ZS05g0184000
ZS09g0211100,ZS04g0504000
ZS09g0347200,ZS08g0036900
ZS07g0439600,ZS04g0807500
ZS06g0373800,ZS05g0014200
ZS05g0423600,ZS02g0618100
ZS03g0050500,ZS04g0797200
ZS02g0435300,ZS02g0467400
ZS12g0325000,ZS10g0239400
ZS12g0500800,ZS07g0128400
ZS06g0545700,ZS02g0359200
ZS08g0191600,ZS12g0065400
ZS01g0424200,ZS08g0632500
ZS11g0054900,ZS06g0437300
ZS09g0318300,ZS03g0747900
ZS09g0427400,ZS08g0051600
ZS11g0460400,ZS11g0482700
ZS05g0512300,ZS11g0608200
ZS12g0019100,ZS10g0320900
ZS05g0582600,ZS10g0372300
ZS07g0557700,ZS03g0461200
ZS10g0257800,ZS11g0220100
ZS05g0164800,ZS12g0148400
ZS08g0191800,ZS12g0013400
ZS02g0197400,ZS12g0058500
ZS06g0663600,ZS01g0259100
ZS12g0125800,ZS11g0043800
ZS12g0060200,ZS05g0465600
ZS07g0382700,ZS11g0227000
ZS03g0483500,ZS10g0177900
ZS08g0220100,ZS03g0013300
ZS04g0022900,ZS02g0102100
ZS06g0600000,ZS04g0176800
ZS01g0581300,ZS02g0091600
ZS01g0017400,ZS01g0545400
ZS09g0022300,ZS06g0305400
ZS04g0667100,ZS01g0179600
ZS02g0717200,ZS10g0312800
ZS01g0452100,ZS08g0658800
ZS08g0051400,ZS07g0445200
ZS05g0443500,ZS02g0642200
ZS11g0169600,ZS11g0588000
ZS12g0118500,ZS03g0676700
ZS10g0315000,ZS02g0714400
ZS10g0311600,ZS02g0521600
ZS04g0336000,ZS11g0029100
ZS01g0737600,ZS04g0750200
ZS08g0639000,ZS02g0664600
ZS03g0216800,ZS11g0237800
ZS01g0352100,ZS03g0285200
ZS06g0481600,ZS11g0463400
ZS01g0368900,ZS03g0171500
ZS12g0164900,ZS07g0331400
ZS11g0123100,ZS12g0133000
ZS10g0336600,ZS05g0477900
ZS03g0714900,ZS08g0030800
ZS02g0075200,ZS08g0213800
ZS06g0334000,ZS07g0052800
ZS01g0733600,ZS12g0149800
ZS05g0538600,ZS02g0400500
ZS12g0059100,ZS04g0626800
ZS08g0524800,ZS01g0190800
ZS02g0627700,ZS07g0420000
ZS09g0276000,ZS02g0391900
ZS05g0279300,ZS04g0569000
ZS04g0684200,ZS10g0113900
ZS12g0143900,ZS04g0181800
ZS04g0308900,ZS03g0064400
ZS06g0484800,ZS11g0267500
ZS04g0659100,ZS06g0568800
ZS11g0514500,ZS06g0474500
ZS02g0622800,ZS03g0715300
ZS11g0379000,ZS01g0746800
ZS01g0644200,ZS04g0315100
ZS02g0492700,ZS07g0048100
ZS03g0240000,ZS06g0562000
ZS11g0351800,ZS08g0499000
ZS07g0473300,ZS10g0341100
ZS01g0699900,ZS09g0247800
ZS08g0126600,ZS03g0186900
ZS01g0477900,ZS02g0709400
ZS12g0470700,ZS10g0267600
ZS04g0097800,ZS05g0107900
ZS01g0585800,ZS03g0169500
ZS09g0318500,ZS01g0526500
ZS12g0465400,ZS04g0789200
ZS04g0207100,ZS12g0127100
ZS01g0052700,ZS03g0431500
ZS01g0449100,ZS03g0508300
ZS04g0548500,ZS02g0129400
ZS03g0562800,ZS02g0384100
ZS05g0352300,ZS03g0823300
ZS03g0101200,ZS11g0285200
ZS12g0397600,ZS11g0040400
ZS10g0142900,ZS09g0321000
ZS08g0282200,ZS02g0498500
ZS04g0700000,ZS06g0044900
ZS10g0018900,ZS11g0585200
ZS02g0061500,ZS06g0077000
ZS10g0277800,ZS03g0794000
ZS01g0111800,ZS02g0525100
ZS01g0123400,ZS01g0453400
ZS10g0410800,ZS10g0281100
ZS01g0401800,ZS09g0146200
ZS07g0139300,ZS10g0178800
ZS10g0395000,ZS08g0528000
ZS03g0336600,ZS11g0056000
ZS01g0121100,ZS12g0471400
ZS07g0334100,ZS09g0386800
ZS03g0086600,ZS10g0012600
ZS01g0379100,ZS04g0800300
ZS01g0751900,ZS07g0548800
ZS06g0647400,ZS11g0049100
ZS12g0086300,ZS02g0217400
ZS11g0580100,ZS05g0179100
ZS02g0064800,ZS05g0243400
ZS02g0167900,ZS04g0083700
ZS03g0085100,ZS03g0190600
ZS11g0356100,ZS01g0523600
ZS04g0335400,ZS03g0519800
ZS08g0248600,ZS06g0339800
ZS06g0435400,ZS02g0570200
ZS04g0608800,ZS07g0428300
ZS08g0615200,ZS10g0372200
ZS05g0281100,ZS10g0179200
ZS03g0405100,ZS03g0719700
ZS06g0139000,ZS01g0645900
ZS07g0510100,ZS10g0020600
ZS09g0344900,ZS03g0149200
ZS02g0618900,ZS12g0504900
ZS06g0506600,ZS02g0498600
ZS06g0390700,ZS01g0038600
ZS09g0097500,ZS07g0545500
ZS07g0207800,ZS06g0341900
ZS09g0043400,ZS09g0421700
ZS04g0586300,ZS01g0016900
ZS08g0522300,ZS11g0555700
ZS12g0298000,ZS08g0462600
ZS02g0097100,ZS11g0429600
ZS02g0636800,ZS04g0100700
ZS06g0118800,ZS11g0469200
ZS03g0469400,ZS03g0175600
ZS04g0674700,ZS02g0465500
ZS04g0807700,ZS05g0117200
ZS07g0052100,ZS03g0475600
ZS05g0251100,ZS12g0089500
ZS03g0636900,ZS12g0019400
ZS11g0106800,ZS02g0656900
ZS05g0025100,ZS04g0661300
ZS04g0663800,ZS03g0048300
ZS04g0256500,ZS10g0353800
ZS01g0373000,ZS11g0099100
ZS09g0196700,ZS07g0152600
ZS08g0237900,ZS02g0185300
ZS03g0823700,ZS07g0536100
ZS02g0422400,ZS11g0213200
ZS02g0573200,ZS07g0170800
ZS06g0200800,ZS02g0025900
ZS05g0190800,ZS09g0372600
ZS10g0086500,ZS05g0055300
ZS03g0768900,ZS05g0357900
ZS02g0382200,ZS03g0584200
ZS01g0618900,ZS12g0357400
ZS04g0440500,ZS05g0258700
ZS11g0075100,ZS03g0389500
ZS03g0592200,ZS10g0039100
ZS08g0173300,ZS08g0644200
ZS10g0475200,ZS11g0514500
ZS06g0663300,ZS01g0736200
ZS06g0579100,ZS12g0088200
ZS06g0327700,ZS12g0262200
ZS10g0373800,ZS07g0018000
ZS02g0525000,ZS12g0031300
ZS10g0218100,ZS04g0714600
ZS08g0377000,ZS04g0146400
ZS07g0559300,ZS06g0665300
ZS08g0587800,ZS06g0380000
ZS12g0129500,ZS08g0020700
ZS11g0229100,ZS11g0395900
ZS01g0599600,ZS08g0509400
ZS10g0431600,ZS12g0451400
ZS06g0255700,ZS03g0420100
ZS07g0587900,ZS03g0604300
ZS09g0260100,ZS03g0212100
ZS08g0498600,ZS01g0800600
ZS11g0300200,ZS11g0069800
ZS09g0190100,ZS11g0489200
ZS05g0255200,ZS01g0778400
ZS03g0749600,ZS02g0175800
ZS11g0300200,ZS10g0370500
ZS10g0238800,ZS07g0117100
ZS04g0515000,ZS11g0591600
ZS11g0038800,ZS04g0791900
ZS10g0019500,ZS11g0442500
ZS04g0064800,ZS01g0384700
ZS07g0328600,ZS01g0509000
ZS03g0466100,ZS11g0377800
ZS06g0441600,ZS07g0261900
ZS06g0255900,ZS05g0061100
ZS07g0021700,ZS12g0095700
ZS04g0317100,ZS07g0214200
ZS05g0398200,ZS06g0530600
ZS02g0469500,ZS12g0380000
ZS07g0469200,ZS08g0048700
ZS07g0589300,ZS04g0676700
ZS07g0251700,ZS09g0052800
ZS04g0687700,ZS07g0343600
ZS04g0039000,ZS05g0518800
ZS08g0468600,ZS06g0389400
ZS01g0677000,ZS01g0028900
ZS01g0654400,ZS08g0348000
ZS12g0036300,ZS10g0404400
ZS01g0022600,ZS04g0221300
ZS03g0579800,ZS01g0455400
ZS08g0020600,ZS03g0657000
ZS01g0376200,ZS12g0017100
ZS12g0294500,ZS11g0100800
ZS01g0031600,ZS02g0273400
ZS10g0267200,ZS07g0507000
ZS07g0545800,ZS07g0468200
ZS01g0571100,ZS06g0149400
ZS03g0593400,ZS01g0087400
ZS11g0513200,ZS02g0636900
ZS04g0426300,ZS03g0202400
ZS04g0603800,ZS02g0664900
ZS06g0665700,ZS04g0186700
ZS04g0481000,ZS05g0178000
ZS03g0102200,ZS12g0014900
ZS06g0240700,ZS10g0097300
ZS04g0777200,ZS11g0409500
ZS04g0755100,ZS12g0450700
ZS01g0185100,ZS01g0425500
ZS10g0403400,ZS10g0303400
ZS08g0606900,ZS04g0655100
ZS04g0742300,ZS11g0537300
ZS08g0283200,ZS03g0162500
ZS10g0017400,ZS11g0046600
ZS01g0214600,ZS04g0502000
ZS12g0412500,ZS04g0191400
ZS07g0123200,ZS02g0434800
ZS05g0020800,ZS02g0035700
ZS12g0139100,ZS02g0241200
ZS09g0347600,ZS08g0115600
ZS07g0235900,ZS03g0087900
ZS06g0572200,ZS05g0576000
ZS04g0799900,ZS09g0084200
ZS06g0576700,ZS07g0285300
ZS04g0036800,ZS11g0039400
ZS05g0245500,ZS02g0663200
ZS10g0435900,ZS09g0391400
ZS07g0434700,ZS01g0169400
ZS04g0180600,ZS05g0598400
ZS03g0095500,ZS08g0170700
ZS07g0494000,ZS03g0372800
ZS01g0243000,ZS01g0233000
ZS06g0197600,ZS07g0231800
ZS11g0362500,ZS06g0615100
ZS06g0288700,ZS08g0551700
ZS06g0452700,ZS07g0455000
ZS02g0673900,ZS03g0676300
ZS07g0536200,ZS08g0466900
ZS08g0319400,ZS08g0231500
ZS05g0231900,ZS02g0233300
ZS01g0464600,ZS03g0476400
ZS05g0176900,ZS10g0362200
ZS01g0046200,ZS06g0010900
ZS01g0032000,ZS05g0133400
ZS01g0808300,ZS03g0062500
ZS12g0405700,ZS05g0082300
ZS02g0031700,ZS11g0169100
ZS08g0561900,ZS01g0786900
ZS03g0798100,ZS09g0357700
ZS10g0052900,ZS08g0303800
ZS10g0212500,ZS08g0012200
ZS01g0289300,ZS11g0394300
ZS05g0543100,ZS02g0118500
ZS11g0606300,ZS01g0012000
ZS12g0273800,ZS07g0189300
ZS10g0045200,ZS06g0569300
ZS10g0027600,ZS03g0730500
ZS10g0423300,ZS11g0038200
ZS10g0279300,ZS10g0421700
ZS04g0554300,ZS03g0716800
ZS01g0448100,ZS03g0100200
ZS06g0635200,ZS07g0047500
ZS06g0635100,ZS09g0148100
ZS01g0652200,ZS12g0092900
ZS05g0590800,ZS10g0459000
ZS04g0237500,ZS02g0678500
ZS08g0560900,ZS11g0266600
ZS01g0282700,ZS04g0643100
ZS09g0139100,ZS03g0648100
ZS05g0051200,ZS05g0514600
ZS12g0265400,ZS04g0017000
ZS07g0302800,ZS07g0029200
ZS01g0132400,ZS03g0414100
ZS04g0483700,ZS04g0815900
ZS12g0410100,ZS03g0038200
ZS05g0024600,ZS10g0182700
ZS04g0795200,ZS10g0177100
ZS07g0277300,ZS01g0625000
ZS07g0147700,ZS01g0245500
ZS01g0075300,ZS04g0651600
ZS05g0493800,ZS02g0383200
ZS01g0130500,ZS10g0327100
ZS04g0387300,ZS12g0380600
ZS06g0650600,ZS03g0732900
ZS03g0012900,ZS09g0213900
ZS03g0055300,ZS06g0159200
ZS08g0416000,ZS01g0684400
ZS08g0381600,ZS09g0355100
ZS07g0505500,ZS09g0284200
ZS12g0041400,ZS12g0372100
ZS03g0220700,ZS11g0023200
ZS11g0047100,ZS09g0356800
ZS01g0257600,ZS05g0557100
ZS12g0201600,ZS05g0544500
ZS02g0316000,ZS10g0459700
ZS10g0382800,ZS01g0021700
ZS02g0251700,ZS04g0086200
ZS08g0313600,ZS08g0071900
ZS11g0213300,ZS10g0453700
ZS03g0179800,ZS07g0154900
ZS11g0331700,ZS05g0360600
ZS12g0238600,ZS03g0268800
ZS03g0750400,ZS08g0655000
ZS01g0525500,ZS01g0292300
ZS04g0656700,ZS08g0045400
ZS11g0446900,ZS03g0392100
ZS01g0124500,ZS01g0049800
ZS03g0544500,ZS04g0757600
ZS01g0479100,ZS03g0636000
ZS06g0262800,ZS04g0604200
ZS01g0530300,ZS01g0404700
ZS09g0097100,ZS06g0220000
ZS07g0547100,ZS02g0322400
ZS06g0432500,ZS11g0054900
ZS08g0379300,ZS11g0329100
ZS02g0675000,ZS09g0301600
ZS07g0190300,ZS06g0159500
ZS02g0333700,ZS11g0409300
ZS11g0326100,ZS05g0162800
ZS06g0100800,ZS11g0440500
ZS05g0193100,ZS01g0811300
ZS04g0762000,ZS10g0287900
ZS01g0169400,ZS07g0014700
ZS03g0463300,ZS08g0213500
ZS12g0227200,ZS06g0447000
ZS03g0057800,ZS05g0409000
ZS02g0461000,ZS07g0279800
ZS08g0321000,ZS07g0045700
ZS01g0574800,ZS11g0443700
ZS04g0603800,ZS01g0012300
ZS12g0065300,ZS04g0024400
ZS06g0060300,ZS02g0043500
ZS11g0356600,ZS02g0671900
ZS08g0019600,ZS11g0548800
ZS07g0093300,ZS10g0310000
ZS11g0494500,ZS07g0334600
ZS01g0381100,ZS02g0708700
ZS07g0487700,ZS08g0266300
ZS02g0115000,ZS01g0012400
ZS04g0124900,ZS05g0401600
ZS10g0372200,ZS01g0563600
ZS09g0175700,ZS03g0275800
ZS06g0075600,ZS02g0632000
ZS07g0428500,ZS03g0489700
ZS04g0339300,ZS01g0817600
ZS10g0428400,ZS02g0033200
ZS07g0017200,ZS08g0631000
ZS09g0120700,ZS06g0262100
ZS03g0151900,ZS12g0054500
ZS08g0114600,ZS01g0428200
ZS10g0392700,ZS02g0404100
ZS04g0446800,ZS02g0218000
ZS06g0198900,ZS11g0466600
ZS04g0778200,ZS02g0547300
ZS07g0275000,ZS10g0339900
ZS06g0054200,ZS10g0239300
ZS11g0038000,ZS12g0325200
ZS06g0472000,ZS04g0568500
ZS09g0023400,ZS05g0031100
ZS08g0087500,ZS04g0279300
ZS10g0063300,ZS02g0358900
ZS04g0444600,ZS04g0547100
ZS05g0151400,ZS09g0368100
ZS04g0602300,ZS03g0505900
ZS02g0223400,ZS09g0337600
ZS04g0746200,ZS01g0250100
ZS03g0355500,ZS02g0248700
ZS04g0098200,ZS08g0480200
ZS10g0130700,ZS05g0356100
ZS05g0282800,ZS02g0708600
ZS06g0173200,ZS06g0579300
ZS09g0232200,ZS08g0591200
ZS11g0066100,ZS09g0213300
ZS04g0640400,ZS12g0261100
ZS06g0336800,ZS08g0608700
ZS06g0647500,ZS08g0300600
ZS07g0282800,ZS09g0328300
ZS05g0539900,ZS01g0402500
ZS01g0480700,ZS12g0412100
ZS06g0447200,ZS04g0814700
ZS01g0535200,ZS11g0434100
ZS12g0384600,ZS01g0545200
ZS10g0328900,ZS12g0391900
