Annotation1,Annotation2
ZS11g0214900,ZS01g0706200
ZS11g0599600,ZS03g0046100
ZS08g0286500,ZS10g0375100
ZS06g0341600,ZS01g0235900
ZS03g0160200,ZS06g0315900
ZS01g0569100,ZS05g0312600
ZS06g0407100,ZS03g0768800
ZS12g0467700,ZS11g0357900
ZS08g0524600,ZS08g0458600
ZS07g0251000,ZS03g0142000
ZS09g0153700,ZS09g0394500
ZS02g0576200,ZS03g0086400
ZS10g0096500,ZS12g0174100
ZS12g0415700,ZS06g0638100
ZS01g0130600,ZS11g0044400
ZS12g0082300,ZS05g0410400
ZS09g0368600,ZS02g0386700
ZS02g0385600,ZS12g0251800
ZS06g0597500,ZS02g0222800
ZS04g0316700,ZS11g0046700
ZS12g0274400,ZS11g0515800
ZS06g0412500,ZS07g0279600
ZS02g0422900,ZS07g0444700
ZS08g0449500,ZS09g0430600
ZS12g0453100,ZS11g0199200
ZS09g0302100,ZS05g0432600
ZS12g0507100,ZS12g0400500
ZS05g0568500,ZS01g0565300
ZS12g0381900,ZS08g0380400
ZS02g0207300,ZS11g0493300
ZS11g0323600,ZS09g0190300
ZS09g0285300,ZS08g0311200
ZS02g0039700,ZS05g0063000
ZS04g0450100,ZS07g0118300
ZS10g0400400,ZS01g0683700
ZS01g0356900,ZS11g0583500
ZS12g0082600,ZS06g0291100
ZS09g0052700,ZS08g0040900
ZS10g0129300,ZS09g0046200
ZS04g0804400,ZS01g0711100
ZS09g0262000,ZS02g0380800
ZS07g0465300,ZS05g0027900
ZS01g0177300,ZS05g0029100
ZS03g0536600,ZS02g0146600
ZS03g0124700,ZS10g0311000
ZS11g0224800,ZS01g0443800
ZS04g0078000,ZS03g0816600
ZS12g0448700,ZS02g0041500
ZS07g0436400,ZS06g0458700
ZS07g0185700,ZS01g0127900
ZS06g0104900,ZS01g0061200
ZS02g0120600,ZS12g0452700
ZS12g0078300,ZS03g0226300
ZS07g0441700,ZS03g0010600
ZS02g0568100,ZS11g0099100
ZS04g0427900,ZS03g0142300
ZS04g0055400,ZS10g0019900
ZS08g0471600,ZS11g0214800
ZS02g0183300,ZS12g0458000
ZS04g0606800,ZS01g0330000
ZS08g0317900,ZS02g0597000
ZS11g0123000,ZS01g0718100
ZS05g0564600,ZS04g0502600
ZS02g0560000,ZS06g0449700
ZS06g0523100,ZS03g0354500
ZS03g0171900,ZS01g0448500
ZS08g0072700,ZS09g0337900
ZS02g0064700,ZS02g0102200
ZS01g0043600,ZS03g0171800
ZS02g0023400,ZS03g0096200
ZS10g0090100,ZS08g0396200
ZS08g0311300,ZS07g0558900
ZS03g0798400,ZS02g0643900
ZS03g0710100,ZS01g0030700
ZS11g0038100,ZS05g0446000
ZS12g0231800,ZS03g0616400
ZS05g0173400,ZS07g0549600
ZS08g0327000,ZS01g0330300
ZS01g0626000,ZS02g0617000
ZS03g0083400,ZS01g0667900
ZS01g0497600,ZS03g0062500
ZS01g0540800,ZS11g0440000
ZS08g0586900,ZS09g0044800
ZS01g0501100,ZS04g0790600
ZS09g0321200,ZS12g0144500
ZS11g0574600,ZS02g0128400
ZS12g0404300,ZS04g0653400
ZS12g0060000,ZS06g0050300
ZS12g0403300,ZS11g0345400
ZS01g0292800,ZS03g0038300
ZS08g0463800,ZS08g0611400
ZS02g0110600,ZS10g0377200
ZS06g0391500,ZS06g0283300
ZS01g0157000,ZS01g0523500
ZS03g0476500,ZS11g0300000
ZS07g0305400,ZS04g0368800
ZS05g0436100,ZS08g0286400
ZS02g0618700,ZS12g0415800
ZS06g0598200,ZS07g0528700
ZS01g0713500,ZS02g0229000
ZS04g0159100,ZS06g0339800
ZS11g0069200,ZS03g0205700
ZS01g0251900,ZS11g0598600
ZS12g0179200,ZS02g0329600
ZS03g0469100,ZS01g0187200
ZS01g0124000,ZS07g0340500
ZS03g0674300,ZS03g0471800
ZS04g0733700,ZS02g0542100
ZS06g0386800,ZS02g0135800
ZS06g0558300,ZS01g0127400
ZS02g0167800,ZS11g0440000
ZS08g0623300,ZS03g0040000
ZS04g0718500,ZS03g0661100
ZS05g0517000,ZS04g0649300
ZS09g0320900,ZS08g0474600
ZS05g0397500,ZS01g0275900
ZS01g0715600,ZS04g0773100
ZS02g0501000,ZS09g0302700
ZS07g0194200,ZS11g0103900
ZS03g0318100,ZS08g0485100
ZS03g0414200,ZS04g0669700
ZS09g0386600,ZS10g0453300
ZS04g0114600,ZS07g0376500
ZS10g0029600,ZS01g0781300
ZS06g0426400,ZS08g0013900
ZS05g0294300,ZS09g0198000
ZS05g0221400,ZS01g0122000
ZS12g0168300,ZS06g0411800
ZS11g0317000,ZS05g0158300
ZS04g0768000,ZS01g0537600
ZS10g0092900,ZS07g0464200
ZS06g0100900,ZS01g0087400
ZS10g0405400,ZS04g0091400
ZS11g0107500,ZS12g0470800
ZS10g0103900,ZS03g0140200
ZS05g0368900,ZS10g0023200
ZS06g0666900,ZS10g0106300
ZS06g0254700,ZS05g0112500
ZS05g0083900,ZS04g0207600
ZS11g0365100,ZS05g0325100
ZS02g0235700,ZS04g0489500
ZS09g0148100,ZS02g0570000
ZS07g0387000,ZS12g0047400
ZS02g0074600,ZS01g0290500
ZS03g0121700,ZS01g0489300
ZS03g0794100,ZS08g0226500
ZS02g0381300,ZS03g0280100
ZS03g0073700,ZS08g0330400
ZS04g0791700,ZS01g0717600
ZS05g0254400,ZS03g0719800
ZS03g0822600,ZS04g0757400
ZS03g0818200,ZS12g0498600
ZS02g0103300,ZS12g0036600
ZS01g0073300,ZS05g0292500
ZS06g0013000,ZS07g0586700
ZS07g0065800,ZS05g0469500
ZS09g0076000,ZS02g0600300
ZS04g0052900,ZS12g0066300
ZS12g0080400,ZS03g0742600
ZS04g0598400,ZS03g0706100
ZS08g0026700,ZS09g0072500
ZS01g0375000,ZS06g0405800
ZS05g0575600,ZS06g0041700
ZS02g0576200,ZS11g0098700
ZS11g0411400,ZS04g0438300
ZS07g0202400,ZS08g0313600
ZS12g0450700,ZS08g0288500
ZS04g0192700,ZS01g0689400
ZS02g0592600,ZS10g0320500
ZS12g0047600,ZS01g0030400
ZS02g0321100,ZS01g0643000
ZS11g0068300,ZS03g0024700
ZS03g0676200,ZS03g0738200
ZS10g0405100,ZS12g0038200
ZS07g0281400,ZS10g0245100
ZS02g0448500,ZS05g0611500
ZS11g0088300,ZS03g0189500
ZS12g0338200,ZS01g0651800
ZS08g0211500,ZS08g0614600
ZS02g0204000,ZS06g0073700
ZS09g0067300,ZS09g0369600
ZS08g0631900,ZS08g0102700
ZS01g0288800,ZS06g0061700
ZS01g0509300,ZS03g0029500
ZS04g0010500,ZS04g0650200
ZS03g0674300,ZS05g0470000
ZS03g0092000,ZS03g0031800
ZS05g0117100,ZS11g0489300
ZS10g0410700,ZS05g0125300
ZS12g0065700,ZS01g0581700
ZS08g0266400,ZS04g0601900
ZS08g0176800,ZS09g0386300
ZS01g0743100,ZS10g0426500
ZS03g0011500,ZS01g0388900
ZS04g0231300,ZS07g0089100
ZS09g0024700,ZS08g0541000
ZS08g0479900,ZS03g0474700
ZS07g0066700,ZS11g0412800
ZS01g0244400,ZS04g0625900
ZS12g0037000,ZS06g0148100
ZS09g0196700,ZS01g0029000
ZS06g0288300,ZS12g0097400
ZS11g0036200,ZS12g0199200
ZS03g0150200,ZS01g0671800
ZS04g0340400,ZS11g0304400
ZS08g0629000,ZS10g0334200
ZS06g0569200,ZS10g0458100
ZS11g0221300,ZS07g0250400
ZS01g0127100,ZS02g0254300
ZS06g0514200,ZS10g0302800
ZS10g0209900,ZS05g0366600
ZS12g0142200,ZS03g0562600
ZS06g0219000,ZS02g0696000
ZS01g0080600,ZS04g0479900
ZS05g0064700,ZS08g0378000
ZS07g0244500,ZS05g0226100
ZS04g0452500,ZS01g0708600
ZS05g0509750,ZS05g0162200
ZS10g0274500,ZS05g0512500
ZS11g0299100,ZS04g0390500
ZS04g0040400,ZS10g0307200
ZS11g0222400,ZS10g0302000
ZS01g0547700,ZS02g0501000
ZS04g0497500,ZS03g0738600
ZS01g0063400,ZS04g0586400
ZS01g0016500,ZS04g0687100
ZS01g0791400,ZS07g0383600
ZS04g0078800,ZS03g0747800
ZS08g0544800,ZS09g0160000
ZS10g0105600,ZS07g0581500
ZS02g0320300,ZS06g0595900
ZS03g0098300,ZS06g0013900
ZS06g0095500,ZS09g0118100
ZS11g0378200,ZS09g0138100
ZS01g0607300,ZS11g0198500
ZS08g0346400,ZS01g0378000
ZS12g0416900,ZS08g0167200
ZS09g0026800,ZS03g0673800
ZS04g0754500,ZS01g0429900
ZS05g0186800,ZS01g0347300
ZS12g0083200,ZS02g0590800
ZS10g0302800,ZS02g0026000
ZS01g0445100,ZS06g0338000
ZS10g0447300,ZS11g0214000
ZS01g0683500,ZS09g0029200
ZS08g0127600,ZS08g0610700
ZS03g0719000,ZS03g0022900
ZS07g0567900,ZS03g0454600
ZS05g0245400,ZS05g0313500
ZS04g0798200,ZS11g0229600
ZS05g0515000,ZS12g0353600
ZS10g0111600,ZS10g0473800
ZS09g0100300,ZS01g0745100
ZS08g0397300,ZS03g0506400
ZS01g0584100,ZS11g0283300
ZS01g0780100,ZS02g0491500
ZS01g0814000,ZS01g0529300
ZS10g0098300,ZS08g0548600
ZS02g0713700,ZS10g0218200
ZS03g0712900,ZS08g0173600
ZS09g0359200,ZS05g0165600
ZS07g0082500,ZS04g0272300
ZS07g0383500,ZS09g0207400
ZS05g0548000,ZS08g0128700
ZS01g0234700,ZS02g0209200
ZS04g0143200,ZS10g0475700
ZS10g0309400,ZS07g0082500
ZS01g0396100,ZS02g0231800
ZS01g0192500,ZS04g0278700
ZS02g0147200,ZS11g0480900
ZS12g0171500,ZS11g0410400
ZS05g0341600,ZS11g0597000
ZS08g0560900,ZS08g0552600
ZS06g0569400,ZS05g0211000
ZS06g0664900,ZS06g0152000
ZS02g0520200,ZS01g0611900
ZS05g0042500,ZS09g0220000
ZS03g0407600,ZS03g0118800
ZS10g0220800,ZS04g0335500
ZS07g0246100,ZS12g0258300
ZS02g0433200,ZS07g0251100
ZS11g0206700,ZS11g0492500
ZS02g0039100,ZS03g0023900
ZS03g0470200,ZS04g0640600
ZS11g0235100,ZS05g0398900
ZS02g0639300,ZS11g0395000
ZS08g0655900,ZS02g0571800
ZS01g0156600,ZS12g0141300
ZS05g0607400,ZS04g0647100
ZS11g0414700,ZS03g0356200
ZS03g0150000,ZS03g0376300
ZS07g0069300,ZS11g0065200
ZS03g0240300,ZS01g0114500
ZS09g0360100,ZS04g0371600
ZS03g0389000,ZS06g0354600
ZS10g0349800,ZS06g0191900
ZS10g0154900,ZS12g0456200
ZS05g0405500,ZS01g0355600
ZS02g0600600,ZS11g0580300
ZS05g0535600,ZS09g0343900
ZS11g0063400,ZS08g0659200
ZS05g0545600,ZS03g0299600
ZS04g0097100,ZS09g0278300
ZS08g0086600,ZS09g0051700
ZS08g0054000,ZS05g0547200
ZS04g0339800,ZS03g0488700
ZS09g0364200,ZS04g0193000
ZS10g0093400,ZS07g0147800
ZS02g0504200,ZS04g0466700
ZS01g0493800,ZS11g0634000
ZS04g0340800,ZS08g0032500
ZS04g0193100,ZS11g0267100
ZS05g0082900,ZS02g0108400
ZS01g0124800,ZS02g0113200
ZS02g0395600,ZS11g0549900
ZS08g0197600,ZS04g0052900
ZS04g0225000,ZS08g0254300
ZS06g0378500,ZS09g0101800
ZS05g0152000,ZS11g0067500
ZS12g0478900,ZS05g0135200
ZS03g0822000,ZS04g0240300
ZS07g0049500,ZS07g0193700
ZS04g0390200,ZS03g0743200
ZS04g0500000,ZS12g0181100
ZS02g0160600,ZS10g0434800
ZS01g0711600,ZS01g0625300
ZS01g0551500,ZS02g0152600
ZS06g0536700,ZS02g0146400
ZS01g0209200,ZS04g0496200
ZS09g0298500,ZS12g0015200
ZS11g0334000,ZS08g0133900
ZS02g0565600,ZS05g0148100
ZS09g0273800,ZS02g0615100
ZS02g0482800,ZS11g0447800
ZS06g0146200,ZS06g0167400
ZS08g0604200,ZS12g0214500
ZS06g0026400,ZS03g0331800
ZS03g0102500,ZS02g0049800
ZS02g0018000,ZS10g0072300
ZS02g0705900,ZS02g0618700
ZS08g0267600,ZS01g0033800
ZS09g0072700,ZS03g0514400
ZS12g0077400,ZS03g0015900
ZS12g0014400,ZS03g0477500
ZS06g0649200,ZS04g0430500
ZS01g0298300,ZS12g0503800
ZS11g0225500,ZS09g0269200
ZS10g0175200,ZS02g0313100
ZS09g0040500,ZS08g0417800
ZS04g0745500,ZS08g0311600
ZS12g0498800,ZS07g0528400
ZS08g0152300,ZS12g0182500
ZS01g0213900,ZS04g0784100
ZS08g0486900,ZS08g0500200
ZS03g0708000,ZS02g0500000
ZS04g0094700,ZS01g0180500
ZS02g0460900,ZS04g0256300
ZS04g0036700,ZS08g0449300
ZS06g0460600,ZS09g0284000
ZS08g0168500,ZS04g0184700
ZS01g0023600,ZS03g0431400
ZS04g0080200,ZS07g0375900
ZS07g0177300,ZS11g0517800
ZS03g0118600,ZS03g0032300
ZS05g0540400,ZS07g0467500
ZS08g0359700,ZS05g0595500
ZS09g0345000,ZS07g0522400
ZS01g0618500,ZS03g0737300
ZS04g0115600,ZS08g0224700
ZS03g0189500,ZS07g0261600
ZS04g0593700,ZS04g0759800
ZS04g0479100,ZS03g0114100
ZS05g0111400,ZS01g0753900
ZS06g0041600,ZS04g0666200
ZS01g0328000,ZS04g0225600
ZS02g0011700,ZS06g0142300
ZS03g0709500,ZS02g0617400
ZS11g0487100,ZS04g0655800
ZS08g0580000,ZS02g0296900
ZS08g0379800,ZS09g0140900
ZS06g0049600,ZS07g0570900
ZS04g0735800,ZS06g0637700
ZS10g0256900,ZS02g0382000
ZS10g0225500,ZS05g0556300
ZS02g0217500,ZS03g0513600
ZS10g0020000,ZS08g0551300
ZS09g0308500,ZS08g0618900
ZS10g0065100,ZS10g0319300
ZS05g0161800,ZS10g0062200
ZS10g0361500,ZS03g0053800
ZS01g0071300,ZS09g0431300
ZS05g0288000,ZS02g0020400
ZS06g0518500,ZS10g0424400
ZS07g0232100,ZS09g0424000
ZS12g0238700,ZS01g0396200
ZS02g0521600,ZS01g0574600
ZS11g0202800,ZS07g0048300
ZS11g0071200,ZS08g0036200
ZS01g0575200,ZS10g0339500
ZS06g0260900,ZS08g0464400
ZS02g0278100,ZS07g0411900
ZS08g0461500,ZS02g0483500
ZS10g0329200,ZS11g0495000
ZS01g0497500,ZS11g0364300
ZS05g0169100,ZS11g0283900
ZS04g0477400,ZS05g0090600
ZS11g0319000,ZS09g0016500
ZS03g0545700,ZS10g0224000
ZS07g0489000,ZS08g0069000
ZS09g0356700,ZS02g0482300
ZS07g0174900,ZS06g0220400
ZS05g0559200,ZS05g0257000
ZS11g0350500,ZS08g0522400
ZS05g0433800,ZS08g0212300
ZS02g0423900,ZS08g0615600
ZS01g0185600,ZS06g0631100
ZS07g0430700,ZS01g0316500
ZS07g0140600,ZS03g0820700
ZS05g0603700,ZS04g0330200
ZS01g0187500,ZS03g0334200
ZS10g0180800,ZS11g0111500
ZS04g0793900,ZS12g0226900
ZS05g0325900,ZS02g0346300
ZS03g0649800,ZS08g0236000
ZS09g0017400,ZS12g0270500
ZS04g0446900,ZS06g0240600
ZS08g0631500,ZS09g0424700
ZS10g0431900,ZS05g0172200
ZS12g0047800,ZS06g0430200
ZS03g0155300,ZS03g0586500
ZS03g0094500,ZS04g0467000
ZS01g0015100,ZS11g0070100
ZS03g0419000,ZS04g0334400
ZS02g0643800,ZS09g0301400
ZS04g0053200,ZS07g0305600
ZS02g0065800,ZS06g0491800
ZS03g0026900,ZS11g0528200
ZS06g0408000,ZS07g0586800
ZS07g0466300,ZS03g0582100
ZS03g0590400,ZS12g0202600
ZS12g0417100,ZS09g0351900
ZS12g0340100,ZS03g0466200
ZS01g0327400,ZS12g0164700
ZS04g0195500,ZS12g0494500
ZS08g0436000,ZS07g0198000
ZS01g0504700,ZS11g0421900
ZS06g0096700,ZS08g0056200
ZS01g0428700,ZS01g0752200
ZS05g0353400,ZS03g0182700
ZS08g0037700,ZS03g0541200
ZS08g0026600,ZS12g0416600
ZS04g0307600,ZS03g0614100
ZS07g0211500,ZS11g0508500
ZS02g0622000,ZS07g0561200
ZS05g0365100,ZS08g0347300
ZS03g0103200,ZS04g0446600
ZS05g0327800,ZS10g0210800
ZS03g0106000,ZS07g0446200
ZS08g0017700,ZS01g0156700
ZS02g0353500,ZS08g0480900
ZS07g0511100,ZS01g0329900
ZS09g0040900,ZS07g0274400
ZS04g0519200,ZS04g0625100
ZS05g0154900,ZS05g0286900
ZS01g0321300,ZS01g0782000
ZS04g0498100,ZS11g0013500
ZS09g0352500,ZS01g0615300
ZS08g0380600,ZS09g0101500
ZS02g0279900,ZS04g0607300
ZS08g0050100,ZS05g0490000
ZS07g0184400,ZS03g0588400
ZS02g0603900,ZS04g0747400
ZS02g0024200,ZS02g0176200
ZS03g0408800,ZS06g0482900
ZS07g0145200,ZS03g0591300
ZS01g0031300,ZS08g0624300
ZS12g0270200,ZS04g0671600
ZS03g0470700,ZS01g0287600
ZS04g0129400,ZS06g0039500
ZS09g0077400,ZS06g0312800
ZS03g0632600,ZS07g0357400
ZS09g0336800,ZS03g0010400
ZS01g0249800,ZS05g0610200
ZS06g0252400,ZS02g0419800
ZS07g0413100,ZS02g0589300
ZS01g0261000,ZS06g0435800
ZS01g0348600,ZS12g0448100
ZS08g0086500,ZS02g0158900
ZS10g0175900,ZS01g0736400
ZS01g0717300,ZS12g0297200
ZS01g0566300,ZS12g0046700
ZS09g0015500,ZS02g0241800
ZS04g0079600,ZS04g0629400
ZS03g0714600,ZS10g0301800
ZS06g0471500,ZS02g0302900
ZS12g0161400,ZS10g0295200
ZS04g0239400,ZS01g0654200
ZS05g0048300,ZS05g0256400
ZS04g0227600,ZS10g0087600
ZS08g0384800,ZS02g0048000
ZS05g0182100,ZS05g0185100
ZS02g0162800,ZS06g0043000
ZS03g0107400,ZS04g0815500
ZS03g0460100,ZS11g0583600
ZS05g0312700,ZS03g0725400
ZS06g0219400,ZS01g0643600
ZS08g0450500,ZS07g0538200
ZS10g0188300,ZS07g0475500
ZS08g0235400,ZS02g0713100
ZS03g0190200,ZS10g0458000
ZS05g0095700,ZS05g0595500
ZS07g0541600,ZS05g0546100
ZS10g0239300,ZS04g0208600
ZS04g0183400,ZS10g0392000
ZS10g0029100,ZS03g0155200
ZS01g0386400,ZS02g0315000
ZS09g0137700,ZS01g0042300
ZS02g0715100,ZS11g0185900
ZS06g0389800,ZS09g0392800
ZS10g0063700,ZS12g0414300
ZS12g0467000,ZS11g0285600
ZS04g0593800,ZS02g0121100
ZS07g0381100,ZS03g0659000
ZS12g0386300,ZS07g0487800
ZS05g0478200,ZS06g0427400
ZS03g0538200,ZS04g0395600
ZS07g0053200,ZS03g0206700
ZS03g0082500,ZS02g0641900
ZS02g0421500,ZS02g0171300
ZS04g0119100,ZS01g0328400
ZS10g0341700,ZS01g0693200
ZS08g0607600,ZS01g0052100
ZS01g0582900,ZS12g0452200
ZS12g0313300,ZS02g0239500
ZS06g0203300,ZS10g0097700
ZS04g0206800,ZS03g0035100
ZS02g0235100,ZS03g0152600
ZS01g0058200,ZS09g0213900
ZS04g0492600,ZS10g0472500
ZS09g0117900,ZS11g0327900
ZS08g0617100,ZS02g0355900
ZS09g0263300,ZS07g0195700
ZS12g0147900,ZS05g0588800
ZS11g0321300,ZS09g0384500
ZS08g0198600,ZS06g0600500
ZS05g0280100,ZS11g0095600
ZS01g0287700,ZS01g0422900
ZS11g0602700,ZS06g0566300
ZS03g0533600,ZS02g0667100
ZS12g0020600,ZS07g0462400
ZS08g0118400,ZS05g0399600
ZS05g0059400,ZS06g0048600
ZS03g0016900,ZS03g0464500
ZS09g0067500,ZS02g0198900
ZS02g0433800,ZS04g0173000
ZS05g0521100,ZS09g0141900
ZS07g0115800,ZS07g0588300
ZS01g0731800,ZS04g0670100
ZS08g0313200,ZS07g0023800
ZS11g0013800,ZS09g0085300
ZS04g0273400,ZS07g0183500
ZS04g0493300,ZS02g0041400
ZS04g0787100,ZS09g0042000
ZS12g0079700,ZS09g0314000
ZS10g0037900,ZS09g0173500
ZS07g0283200,ZS02g0644400
ZS09g0268700,ZS03g0053900
ZS09g0386100,ZS07g0353600
ZS06g0620400,ZS07g0486600
ZS06g0540300,ZS10g0104700
ZS03g0124700,ZS01g0021500
ZS09g0390500,ZS10g0291600
ZS02g0346800,ZS08g0361500
ZS02g0672900,ZS11g0605600
ZS12g0401300,ZS10g0057300
ZS01g0309200,ZS08g0267500
ZS11g0443400,ZS07g0048300
ZS04g0012600,ZS04g0796900
ZS01g0742800,ZS08g0436600
ZS09g0346100,ZS05g0136100
ZS01g0117700,ZS11g0636600
ZS07g0052600,ZS01g0526800
ZS01g0026900,ZS10g0074300
ZS03g0144400,ZS11g0095700
ZS10g0291100,ZS03g0023700
ZS01g0585800,ZS09g0072000
ZS06g0137600,ZS12g0296500
ZS07g0300000,ZS06g0238800
ZS05g0089100,ZS03g0056100
ZS01g0676800,ZS01g0148900
ZS02g0321100,ZS05g0372000
ZS10g0324100,ZS04g0187600
ZS10g0091700,ZS01g0395000
ZS06g0325900,ZS12g0391500
ZS01g0781700,ZS10g0155400
ZS04g0495100,ZS06g0336900
ZS01g0689900,ZS11g0020200
ZS11g0318200,ZS02g0155700
ZS04g0180200,ZS01g0508900
ZS03g0536800,ZS10g0478700
ZS12g0234200,ZS06g0055800
ZS08g0439900,ZS04g0765800
ZS02g0507100,ZS02g0294800
ZS06g0022900,ZS11g0591400
ZS11g0527000,ZS04g0786100
ZS08g0567100,ZS12g0326100
ZS08g0608400,ZS03g0063400
ZS04g0671700,ZS08g0327200
ZS08g0323000,ZS07g0235000
ZS09g0147000,ZS01g0708400
ZS05g0209200,ZS05g0520700
ZS01g0724300,ZS01g0322900
ZS08g0152700,ZS01g0574100
ZS07g0385900,ZS07g0231000
ZS02g0480900,ZS06g0262900
ZS12g0102700,ZS03g0075200
ZS02g0441500,ZS07g0174600
ZS10g0016500,ZS01g0675900
ZS10g0377300,ZS03g0041000
ZS02g0609700,ZS02g0147300
ZS03g0110000,ZS01g0394200
ZS01g0646700,ZS09g0235000
ZS03g0477700,ZS07g0577400
ZS01g0327000,ZS03g0394100
ZS04g0256400,ZS07g0532400
ZS10g0288000,ZS01g0047900
ZS12g0453200,ZS02g0560100
ZS08g0359300,ZS06g0166400
ZS12g0039500,ZS04g0784000
ZS02g0485800,ZS05g0558000
ZS10g0211200,ZS04g0125600
ZS04g0439200,ZS09g0011000
ZS03g0165600,ZS01g0326600
ZS04g0794700,ZS06g0438300
ZS01g0293800,ZS03g0220100
ZS04g0683100,ZS07g0243900
ZS04g0603100,ZS04g0751700
ZS10g0446300,ZS03g0166600
ZS10g0400800,ZS03g0490600
ZS10g0352800,ZS12g0220100
ZS01g0610900,ZS11g0201300
ZS06g0519400,ZS09g0016800
ZS02g0483700,ZS11g0555100
ZS06g0087700,ZS07g0127000
ZS07g0252800,ZS10g0476100
ZS10g0142600,ZS05g0014100
ZS10g0313300,ZS02g0488100
ZS11g0198200,ZS08g0373700
ZS08g0043800,ZS05g0125300
ZS09g0351300,ZS06g0216200
ZS08g0414600,ZS10g0210100
ZS04g0192400,ZS01g0624500
ZS04g0190800,ZS08g0638700
ZS10g0379200,ZS09g0333400
ZS06g0410500,ZS12g0264500
ZS09g0280900,ZS08g0472200
ZS01g0324700,ZS10g0167900
ZS04g0450000,ZS01g0546300
ZS04g0092100,ZS06g0585000
ZS02g0210700,ZS03g0116200
ZS02g0387300,ZS03g0023200
ZS08g0174700,ZS04g0755900
ZS04g0654700,ZS05g0019100
ZS01g0601900,ZS05g0136900
ZS05g0159600,ZS03g0592500
ZS05g0243800,ZS11g0214800
ZS12g0220300,ZS07g0538400
ZS07g0456400,ZS02g0256300
ZS09g0212900,ZS06g0255100
ZS11g0355400,ZS06g0014900
ZS08g0486900,ZS01g0386700
ZS05g0588100,ZS11g0589800
ZS02g0436200,ZS02g0500600
ZS01g0692800,ZS02g0349000
ZS03g0207900,ZS03g0508200
ZS02g0065400,ZS09g0042900
ZS09g0021900,ZS04g0445100
ZS08g0485600,ZS09g0078000
ZS08g0381000,ZS03g0023600
ZS09g0034900,ZS01g0653700
ZS05g0359300,ZS12g0229400
ZS08g0375100,ZS03g0169200
ZS06g0024400,ZS08g0020100
ZS01g0010000,ZS11g0466300
ZS05g0015800,ZS08g0225700
ZS09g0270500,ZS02g0601800
ZS03g0824200,ZS02g0520100
ZS05g0053900,ZS11g0272000
ZS06g0174500,ZS05g0359600
ZS06g0573500,ZS07g0425300
ZS04g0671100,ZS01g0724000
ZS07g0194400,ZS02g0181200
ZS07g0463500,ZS04g0625100
ZS08g0439600,ZS01g0527500
ZS12g0279300,ZS02g0097300
ZS12g0093200,ZS11g0285600
ZS07g0243700,ZS08g0566200
ZS02g0058600,ZS01g0373700
ZS05g0061000,ZS03g0106700
ZS11g0251900,ZS12g0174100
ZS09g0068500,ZS06g0356300
ZS02g0034700,ZS01g0188300
ZS01g0444400,ZS04g0239200
ZS08g0614300,ZS07g0455000
ZS01g0387300,ZS01g0674700
ZS02g0102600,ZS07g0581800
ZS06g0333700,ZS07g0506600
ZS02g0279200,ZS04g0552200
ZS01g0395900,ZS01g0156800
ZS02g0401800,ZS06g0612400
ZS05g0384100,ZS02g0507000
ZS04g0686300,ZS07g0184200
ZS07g0478400,ZS01g0074600
ZS01g0557600,ZS10g0025300
ZS02g0233500,ZS02g0155500
ZS04g0590000,ZS01g0637500
ZS06g0203000,ZS06g0431600
ZS04g0237000,ZS03g0019600
ZS06g0172600,ZS11g0365700
ZS03g0371400,ZS11g0038500
ZS09g0102900,ZS12g0496400
ZS08g0487600,ZS05g0029300
ZS11g0220200,ZS02g0197800
ZS11g0091200,ZS05g0433600
ZS08g0370900,ZS06g0196300
ZS01g0790800,ZS05g0108800
ZS04g0120100,ZS01g0181500
ZS05g0433700,ZS04g0638500
ZS06g0177500,ZS05g0213800
ZS06g0358000,ZS11g0442500
ZS06g0529900,ZS05g0557900
ZS01g0570000,ZS12g0496800
ZS08g0359100,ZS12g0468100
ZS10g0103200,ZS07g0525100
ZS04g0331800,ZS03g0707300
ZS02g0096100,ZS01g0037200
ZS03g0153600,ZS02g0119200
ZS08g0603900,ZS09g0021600
ZS06g0218200,ZS03g0038300
ZS01g0281400,ZS07g0145600
ZS10g0438100,ZS07g0125400
ZS10g0478500,ZS07g0478400
ZS01g0600700,ZS05g0513100
ZS03g0211100,ZS08g0170200
ZS03g0106000,ZS09g0103100
ZS03g0062400,ZS01g0406100
ZS07g0491400,ZS01g0638900
ZS01g0649800,ZS02g0216100
ZS04g0394200,ZS07g0493500
ZS01g0048400,ZS05g0570700
ZS07g0278800,ZS11g0071000
ZS04g0116200,ZS01g0282500
ZS01g0074600,ZS10g0396400
ZS03g0456200,ZS02g0245900
ZS10g0172400,ZS02g0416700
ZS12g0386100,ZS06g0651100
ZS12g0325300,ZS02g0390100
ZS06g0258900,ZS01g0048000
ZS06g0539300,ZS04g0097400
ZS11g0562500,ZS10g0391200
ZS04g0058600,ZS01g0757500
ZS01g0173500,ZS02g0700000
ZS07g0122200,ZS03g0736500
ZS04g0397600,ZS03g0707200
ZS02g0300700,ZS01g0572000
ZS06g0312500,ZS04g0096700
ZS04g0114900,ZS02g0445800
ZS04g0735500,ZS02g0327800
ZS06g0149200,ZS10g0128800
ZS06g0620000,ZS05g0249700
ZS04g0748200,ZS11g0334200
ZS07g0028200,ZS06g0447300
ZS12g0277000,ZS01g0794900
ZS01g0631800,ZS07g0491800
ZS11g0311000,ZS08g0656800
ZS03g0282900,ZS12g0087400
ZS05g0574700,ZS09g0154500
