Annotation1,Annotation2
MH10g0187400,MH12g0119200
MH02g0473700,MH07g0475700
MH01g0255800,MH03g0111700
MH01g0782200,MH08g0550300
MH02g0674500,MH05g0157700
MH04g0298300,MH10g0132500
MH03g0590700,MH05g0438300
MH10g0448000,MH06g0506800
MH06g0131800,MH08g0484300
MH06g0312200,MH03g0615600
MH10g0070000,MH03g0417900
MH12g0300800,MH01g0260300
MH01g0113300,MH05g0512600
MH08g0544800,MH03g0670900
MH10g0248300,MH09g0349900
MH05g0071800,MH07g0247700
MH07g0081800,MH12g0356500
MH10g0231000,MH11g0631800
MH03g0138100,MH06g0126400
MH06g0496200,MH06g0220200
MH10g0021100,MH03g0209700
MH10g0010500,MH05g0366500
MH06g0081900,MH04g0688800
MH09g0085100,MH08g0410900
MH08g0334000,MH02g0527700
MH05g0422700,MH09g0170900
MH07g0027900,MH02g0378200
MH01g0164300,MH08g0053300
MH12g0044600,MH04g0216800
MH09g0406000,MH07g0016700
MH07g0096000,MH08g0401200
MH08g0015600,MH09g0234600
MH11g0655100,MH05g0511300
MH11g0561400,MH01g0591000
MH08g0180700,MH05g0508000
MH08g0526600,MH07g0187200
MH06g0413500,MH11g0546900
MH02g0293900,MH07g0364700
MH11g0354800,MH02g0018900
MH04g0435800,MH01g0763100
MH03g0719900,MH07g0391800
MH03g0260600,MH11g0225000
MH11g0191800,MH07g0263000
MH05g0519600,MH03g0328700
MH07g0165800,MH02g0092900
MH11g0364000,MH02g0145000
MH06g0379800,MH04g0102900
MH09g0370400,MH09g0124000
MH04g0604700,MH05g0060800
MH07g0163200,MH03g0748700
MH10g0287700,MH08g0415800
MH01g0746500,MH01g0757700
MH12g0421200,MH12g0434600
MH12g0447600,MH03g0217100
MH10g0261000,MH09g0029800
MH05g0075500,MH10g0227600
MH01g0160800,MH02g0162000
MH12g0144700,MH01g0398300
MH10g0388400,MH11g0231200
MH01g0181500,MH12g0429100
MH05g0091200,MH03g0089100
MH06g0022000,MH05g0426100
MH09g0122400,MH04g0666900
MH11g0570700,MH04g0703200
MH05g0041300,MH04g0195000
MH10g0257900,MH08g0056900
MH05g0183900,MH01g0446000
MH11g0561500,MH01g0161200
MH01g0228300,MH01g0670200
MH10g0053800,MH02g0070600
MH03g0543600,MH10g0261100
MH09g0192600,MH05g0398900
MH02g0273600,MH07g0188200
MH06g0268600,MH01g0078700
MH10g0425600,MH01g0076300
MH07g0393700,MH02g0474400
MH12g0346600,MH12g0263000
MH04g0596200,MH11g0395800
MH01g0389800,MH01g0269600
MH07g0111000,MH02g0592200
MH10g0136500,MH07g0507000
MH01g0537900,MH02g0206100
MH09g0217700,MH01g0221100
MH11g0249500,MH01g0159800
MH03g0059000,MH09g0170400
MH08g0420000,MH09g0036300
MH04g0507600,MH05g0355700
MH05g0319000,MH01g0654000
MH12g0345200,MH05g0161600
MH04g0404100,MH05g0257000
MH07g0116200,MH04g0607100
MH03g0037800,MH10g0031200
MH07g0220800,MH06g0165900
MH07g0339500,MH09g0269300
MH05g0012500,MH10g0170900
MH08g0392400,MH12g0123400
MH11g0362000,MH10g0373100
MH04g0464600,MH07g0188500
MH06g0493600,MH08g0277200
MH11g0375300,MH11g0584700
MH08g0384100,MH05g0350200
MH10g0190800,MH11g0377900
MH05g0334600,MH10g0033600
MH09g0084200,MH01g0499500
MH05g0094900,MH09g0183800
MH09g0089500,MH11g0533100
MH01g0406500,MH11g0584500
MH04g0659800,MH01g0591400
MH03g0208000,MH06g0613300
MH07g0499000,MH10g0335600
MH06g0506900,MH11g0057600
MH11g0222400,MH03g0064100
MH02g0695600,MH01g0256800
MH02g0378000,MH05g0415700
MH01g0570300,MH01g0755800
MH09g0238900,MH06g0627100
MH09g0325100,MH02g0674800
MH03g0274000,MH11g0362700
MH05g0298800,MH03g0750800
MH02g0235300,MH03g0213500
MH05g0404600,MH03g0613800
MH05g0253200,MH03g0375100
MH02g0424200,MH05g0508700
MH04g0338600,MH09g0191400
MH04g0496100,MH10g0347900
MH11g0184200,MH02g0220800
MH12g0416200,MH08g0573800
MH06g0406100,MH12g0176700
MH03g0519600,MH01g0623200
MH04g0119700,MH08g0542900
MH04g0106900,MH08g0045300
MH10g0059600,MH01g0425700
MH06g0020300,MH05g0085800
MH05g0325300,MH02g0441600
MH03g0340900,MH02g0459900
MH06g0241100,MH10g0380300
MH04g0590000,MH02g0271900
MH12g0131600,MH05g0547200
MH02g0491400,MH02g0223000
MH06g0157000,MH01g0392900
MH01g0709200,MH05g0118000
MH02g0267000,MH05g0376700
MH02g0614100,MH08g0557400
MH08g0262500,MH07g0075100
MH07g0259700,MH03g0686600
MH09g0151800,MH03g0158000
MH06g0617900,MH06g0567100
MH11g0517500,MH10g0077700
MH11g0548100,MH04g0202500
MH10g0265500,MH02g0440800
MH04g0118900,MH12g0407700
MH03g0384700,MH08g0360800
MH02g0077100,MH04g0598400
MH09g0195200,MH03g0082300
MH03g0079300,MH03g0686700
MH09g0380100,MH03g0423500
MH04g0510300,MH06g0507800
MH02g0275500,MH05g0132800
MH01g0689300,MH11g0519500
MH10g0447500,MH03g0052400
MH02g0640100,MH06g0191600
MH08g0386600,MH03g0329400
MH04g0661900,MH10g0359300
MH11g0057900,MH11g0575900
MH06g0280700,MH03g0617500
MH03g0334400,MH01g0743000
MH08g0297100,MH09g0223700
MH05g0034900,MH04g0398400
MH05g0327700,MH01g0451200
MH03g0172400,MH03g0108500
MH11g0439000,MH03g0562100
MH02g0668700,MH04g0274800
MH11g0448300,MH08g0126500
MH04g0536700,MH04g0143000
MH06g0675100,MH07g0232900
MH04g0065100,MH03g0226300
MH01g0096500,MH11g0574100
MH01g0731900,MH06g0454600
MH03g0597200,MH10g0113000
MH06g0250200,MH04g0049300
MH11g0449400,MH01g0296600
MH09g0406500,MH12g0281500
MH08g0107500,MH06g0663800
MH08g0521500,MH01g0787900
MH05g0040200,MH04g0192800
MH09g0156900,MH11g0524500
MH03g0412800,MH04g0332700
MH01g0169100,MH04g0333400
MH12g0426900,MH11g0023900
MH03g0229400,MH01g0190800
MH09g0161500,MH06g0673000
MH03g0613000,MH06g0469500
MH02g0122900,MH07g0392900
MH04g0633700,MH04g0155300
MH09g0460300,MH03g0613300
MH06g0507600,MH04g0644300
MH04g0276000,MH03g0748200
MH01g0604800,MH01g0478400
MH08g0360600,MH04g0434000
MH02g0605400,MH05g0496100
MH11g0086600,MH10g0127000
MH08g0220400,MH04g0079000
MH05g0265600,MH02g0470200
MH02g0641000,MH08g0131900
MH04g0238400,MH01g0724900
MH03g0197200,MH09g0180400
MH03g0590100,MH07g0050400
MH12g0130900,MH09g0170600
MH01g0412200,MH06g0677100
MH06g0691700,MH03g0281800
MH01g0521200,MH01g0787500
MH08g0225800,MH01g0626400
MH01g0087600,MH01g0057700
MH05g0481600,MH11g0116300
MH12g0133700,MH09g0401900
MH10g0386700,MH10g0321500
MH07g0240700,MH05g0380000
MH05g0479300,MH03g0364600
MH06g0254400,MH10g0435400
MH07g0179000,MH03g0540600
MH01g0282000,MH11g0353500
MH03g0538600,MH07g0351800
MH05g0472700,MH05g0323300
MH01g0500200,MH02g0379200
MH04g0281200,MH05g0453600
MH09g0416400,MH03g0438300
MH05g0077200,MH02g0116800
MH03g0671100,MH07g0087600
MH06g0146000,MH01g0155000
MH07g0476200,MH04g0051600
MH12g0189300,MH04g0552300
MH06g0351300,MH11g0330200
MH05g0561400,MH11g0254600
MH04g0379600,MH11g0453700
MH02g0604600,MH05g0018100
MH01g0537500,MH07g0349700
MH01g0445700,MH05g0529100
MH04g0060400,MH06g0159900
MH05g0283500,MH01g0678400
MH06g0687200,MH07g0505200
MH05g0188700,MH04g0299300
MH02g0201300,MH02g0615100
MH03g0360000,MH08g0273500
MH07g0425300,MH06g0351500
MH11g0496800,MH02g0207700
MH03g0438400,MH03g0490700
MH02g0210000,MH05g0125800
MH02g0485800,MH02g0475200
MH06g0655300,MH05g0372700
MH02g0594800,MH07g0012700
MH12g0204300,MH04g0313200
MH05g0051000,MH05g0419800
MH12g0341600,MH07g0500200
MH10g0261600,MH01g0089800
MH05g0041200,MH05g0481700
MH04g0350100,MH02g0427000
MH06g0196300,MH04g0269900
MH03g0741500,MH09g0382700
MH10g0252300,MH07g0542300
MH01g0606500,MH12g0085200
MH09g0302700,MH03g0363000
MH05g0262600,MH02g0602300
MH11g0270100,MH02g0220800
MH07g0230800,MH02g0195600
MH02g0492700,MH03g0697000
MH12g0247600,MH06g0053000
MH01g0016200,MH05g0534500
MH02g0659600,MH03g0502300
MH03g0675800,MH04g0518400
MH02g0112400,MH06g0044700
MH03g0746200,MH02g0563400
MH06g0663000,MH06g0275300
MH04g0707600,MH09g0474600
MH03g0590100,MH08g0214300
MH01g0084500,MH10g0250500
MH01g0274100,MH01g0276100
MH04g0034900,MH11g0103700
MH04g0228700,MH04g0637700
MH11g0364800,MH04g0510500
MH11g0586100,MH12g0315900
MH09g0057000,MH08g0529200
MH04g0232100,MH07g0039700
MH11g0450500,MH06g0451100
MH10g0080700,MH03g0593500
MH03g0675400,MH11g0220700
MH10g0334300,MH06g0022300
MH11g0171200,MH12g0215400
MH09g0180100,MH05g0411500
MH02g0703900,MH02g0670600
MH05g0459400,MH01g0130200
MH05g0378800,MH04g0031300
MH06g0672200,MH02g0338300
MH04g0053400,MH03g0057300
MH05g0035000,MH04g0509000
MH08g0062400,MH07g0322800
MH01g0593700,MH04g0229900
MH11g0536700,MH03g0534700
MH09g0367600,MH07g0189900
MH12g0107500,MH05g0479900
MH08g0012600,MH09g0265700
MH06g0281700,MH09g0297000
MH07g0543300,MH07g0551500
MH01g0316400,MH11g0380100
MH01g0412600,MH05g0063700
MH03g0718800,MH06g0493100
MH02g0195600,MH04g0030300
MH04g0627600,MH05g0571400
MH09g0243600,MH06g0417000
MH12g0148000,MH06g0475600
MH01g0038600,MH03g0535200
MH01g0124300,MH10g0405900
MH12g0353900,MH09g0165500
MH04g0272200,MH11g0328700
MH10g0236300,MH04g0031300
MH03g0623400,MH10g0191500
MH09g0430400,MH10g0165500
MH11g0195200,MH03g0426800
MH12g0141000,MH10g0291700
MH09g0410600,MH03g0252000
MH07g0415400,MH05g0214500
MH07g0383500,MH10g0048400
MH12g0177200,MH06g0134100
MH01g0805100,MH10g0201100
MH12g0173000,MH09g0086800
MH02g0015800,MH08g0407800
MH11g0650300,MH04g0191700
MH01g0279600,MH06g0162500
MH02g0273900,MH02g0181500
MH05g0161300,MH04g0656100
MH05g0543100,MH02g0224800
MH03g0255100,MH04g0405800
MH10g0373000,MH02g0619600
MH01g0062800,MH12g0347100
MH07g0104200,MH09g0238300
MH03g0050500,MH08g0324700
MH09g0268600,MH04g0167700
MH01g0030500,MH08g0019300
MH07g0268800,MH01g0728800
MH01g0633700,MH03g0563800
MH07g0512400,MH05g0265100
MH01g0423500,MH01g0689200
MH06g0164900,MH08g0514700
MH01g0687900,MH04g0239900
MH01g0796200,MH01g0363200
MH10g0297100,MH03g0630500
MH05g0149700,MH02g0505400
MH12g0410500,MH02g0225000
MH06g0702800,MH03g0674500
MH01g0240300,MH03g0406600
MH06g0240700,MH03g0061600
MH06g0403100,MH05g0254200
MH09g0367100,MH04g0203300
MH02g0213400,MH03g0567800
MH05g0123400,MH04g0192400
MH05g0064800,MH02g0711000
MH01g0096600,MH09g0187000
MH04g0438000,MH07g0182900
MH11g0577600,MH03g0139600
MH03g0096400,MH01g0071500
MH08g0124300,MH04g0255900
MH01g0302700,MH02g0469600
MH03g0301600,MH11g0523500
MH01g0222100,MH11g0633400
MH05g0425200,MH01g0116000
MH06g0665500,MHUN01g00114
MH04g0236800,MH02g0173700
MH03g0766400,MH02g0404300
MH01g0157900,MH05g0570100
MH08g0173000,MH11g0044600
MH04g0113300,MH04g0685400
MH10g0436100,MH09g0370400
MH10g0143300,MH07g0164200
MH06g0407400,MH07g0474100
MH04g0152400,MH05g0226600
MH01g0147000,MH02g0359800
MH02g0077600,MH04g0275700
MH06g0360800,MH11g0089200
MH01g0817900,MH07g0094800
MH09g0222000,MH10g0123200
MH05g0544200,MH06g0412100
MH05g0385500,MH05g0069600
MH06g0308600,MH06g0618700
MH03g0094000,MH02g0080900
MH07g0330600,MH04g0047600
MH10g0245400,MH03g0167100
MH10g0103800,MH04g0246600
MH05g0417800,MH04g0235400
MH06g0123900,MH02g0092700
MH06g0639400,MH07g0333100
MH09g0197200,MH08g0520800
MH07g0197300,MH05g0267800
MH12g0349100,MH01g0708700
MH01g0631700,MH12g0386900
MH09g0239500,MH11g0357900
MH10g0267100,MH10g0309100
MH05g0073700,MH01g0494800
MH04g0494500,MH07g0525200
MH03g0044600,MH08g0460800
MH12g0195500,MH04g0449500
MH08g0208000,MH05g0127200
MH07g0543900,MH01g0744500
MH07g0469200,MH02g0163500
MH03g0629400,MH12g0072300
MH07g0139800,MH02g0267300
MH02g0178300,MH11g0055500
MH01g0224000,MH10g0167300
MH02g0026100,MH01g0656100
MH07g0156900,MH12g0255900
MH05g0409700,MH04g0665500
MH03g0743700,MH06g0095100
MH10g0196500,MH11g0350200
MH01g0424200,MH01g0704200
MH10g0361800,MH04g0592000
MH08g0556200,MH04g0327600
MH12g0419200,MH11g0060700
MH07g0528400,MH01g0469600
MH05g0545300,MH03g0492900
MH02g0165900,MH12g0065700
MH12g0019200,MH05g0226100
MH02g0442100,MH03g0762000
MH03g0458300,MH12g0155700
MH03g0216000,MH08g0014100
MH05g0161700,MH02g0363200
MH03g0699400,MH07g0122700
MH02g0095500,MH04g0596400
MH01g0419000,MH04g0024500
MH03g0425200,MH02g0199000
MH11g0665000,MH06g0450800
MH03g0650000,MH08g0085000
MH08g0490000,MH05g0042600
MH07g0354300,MH07g0064500
MH08g0224700,MH07g0021900
MH05g0261000,MH01g0415500
MH02g0109600,MH02g0177100
MH03g0740000,MH06g0266200
MH02g0140900,MH07g0147600
MH03g0753500,MH06g0050200
MH01g0271300,MH11g0103000
MH08g0063300,MH02g0402300
MH06g0700100,MH12g0166500
MH02g0159900,MH05g0359700
MH09g0317600,MH03g0733300
MH05g0157100,MH03g0014500
MH11g0630100,MH10g0252500
MH02g0332900,MH01g0626400
MH03g0087700,MH07g0101400
MH06g0302500,MH03g0196500
MH01g0673800,MH08g0103300
MH06g0681600,MH11g0515000
MH06g0488800,MH06g0685000
MH04g0234700,MH05g0069000
MH02g0032600,MH01g0465700
MH07g0280300,MH08g0062800
MH02g0280900,MH12g0205400
MH03g0406300,MH01g0807200
MH05g0156000,MH12g0261600
MH07g0078300,MH06g0019700
MH01g0746000,MH02g0514800
MH01g0166200,MH10g0202800
MH04g0069800,MH12g0045300
MH02g0551800,MH06g0451300
MH09g0455100,MH05g0048900
MH04g0106900,MH03g0095800
MH03g0123300,MH08g0264700
MH01g0090600,MH01g0293900
MH02g0124100,MH04g0489600
MH04g0619300,MH03g0684600
MH02g0088700,MH06g0147900
MH09g0224800,MH12g0448800
MH02g0591800,MH11g0288700
MH02g0305600,MH11g0036300
MH12g0372900,MH06g0252300
MH01g0053500,MH08g0295500
MH11g0284800,MH12g0389800
MH10g0405900,MH01g0529300
MH11g0651900,MH04g0377700
MH03g0189600,MH10g0022500
MH08g0260200,MH07g0410900
MH02g0196100,MH08g0570600
MH07g0141900,MH03g0263000
MH07g0530800,MH09g0093300
MH01g0400300,MH11g0630900
MH09g0457700,MH04g0417300
MH06g0277800,MH12g0021400
MH09g0029900,MH10g0424800
MH08g0325500,MH03g0273800
MH02g0364100,MH02g0482900
MH04g0157200,MH03g0252400
MH05g0023800,MH01g0517500
MH01g0395600,MH01g0454300
MH10g0262300,MH01g0065200
MH01g0633700,MH05g0413000
MH06g0157700,MH08g0426000
MH07g0548300,MH09g0322500
MH10g0194000,MH03g0166900
MH12g0436400,MH12g0046500
MH01g0493500,MH06g0494700
MH01g0681700,MH12g0342100
MH04g0675500,MH10g0055700
MH10g0150700,MH02g0512600
MH12g0147800,MH08g0174000
MH01g0381700,MH01g0506500
MH08g0393600,MH04g0189200
MH10g0296000,MH09g0092900
MH01g0508500,MH06g0357000
MH09g0368800,MH09g0275400
MH10g0142200,MH03g0657800
MH10g0443200,MH05g0060400
MH10g0293200,MH08g0112900
MH03g0419000,MH02g0478600
MH08g0105800,MH10g0173400
MH01g0787300,MH04g0365400
MH01g0483200,MH07g0378000
MH08g0088100,MH03g0082600
MH01g0406000,MH06g0189000
MH02g0216300,MH07g0424800
MH07g0415900,MH05g0129700
MH12g0358400,MH02g0607600
MH01g0610400,MH11g0217600
MH01g0042700,MH05g0368100
MH01g0050800,MH06g0189200
MH10g0172100,MH07g0030300
MH07g0173500,MH11g0091200
MH04g0072800,MH06g0672300
MH05g0475000,MH10g0163000
MH04g0082000,MH02g0570300
MH03g0108900,MH02g0142300
MH09g0141300,MH06g0616500
MH03g0345300,MH07g0277800
MH07g0027800,MH03g0044200
MH10g0221800,MH12g0247700
MH01g0549100,MH07g0491100
MH12g0173300,MH12g0101600
MH09g0399400,MH02g0170300
MH12g0131700,MH08g0524200
MH01g0078500,MH04g0667200
MH10g0231200,MH11g0043700
MH09g0218900,MH12g0070200
MH10g0327800,MH10g0391500
MH03g0491300,MH01g0596300
MH03g0501000,MH07g0403000
MH01g0112700,MH09g0468500
MH06g0494700,MH11g0185200
MH09g0355000,MH02g0082100
MH04g0701000,MH03g0118100
MH08g0125600,MH11g0117900
MH03g0587400,MH06g0243600
MH02g0617800,MH04g0489700
MH03g0416700,MH04g0056900
MH08g0218300,MH12g0315400
MH12g0359300,MH07g0270700
MH02g0262500,MH10g0043600
MH01g0424900,MH05g0284600
MH11g0499100,MH01g0217400
MH07g0387100,MH07g0119600
MH09g0277400,MH01g0417500
MH10g0434400,MH08g0181400
MH03g0728800,MH12g0412600
MH02g0129400,MH03g0376100
MH02g0401900,MH03g0400100
MH08g0243500,MH08g0394600
MH11g0513900,MH03g0106400
MH12g0012800,MH04g0688000
MH08g0376600,MH11g0662600
MH04g0683300,MH08g0248100
MH12g0361700,MH02g0316500
MH06g0232500,MH11g0439400
MH03g0081700,MH05g0457100
MH05g0353400,MH02g0219000
MH03g0263600,MH08g0358300
MH03g0539000,MH01g0416100
MH02g0696700,MH07g0277800
MH07g0327700,MH09g0107200
MH12g0214400,MH07g0176300
MH12g0395400,MH05g0369000
MH04g0073900,MH04g0676400
MH02g0554300,MH11g0378200
MH03g0624600,MH12g0421700
MH07g0476100,MH08g0281500
MH10g0323600,MH11g0069900
MH01g0485400,MH03g0182800
MH04g0428100,MH12g0047900
MH02g0600500,MH04g0398400
MH01g0151200,MH04g0107300
MH03g0612000,MH11g0529700
MH10g0188300,MH11g0014700
MH01g0609700,MH06g0452300
MH10g0069700,MH07g0494700
MH01g0544600,MH05g0037600
MH03g0739500,MH04g0293700
MH03g0147400,MH08g0397700
MH03g0383900,MH06g0704000
MH07g0491900,MH09g0391200
MH01g0682800,MH01g0322500
MH09g0144000,MH02g0017500
MH04g0666300,MH03g0098300
MH05g0188600,MH02g0622000
MH03g0074000,MH04g0214400
MH07g0147700,MH01g0254400
MH02g0503700,MH01g0221900
MH06g0664000,MH02g0112100
MH01g0164400,MH03g0225400
MH05g0266200,MH11g0330900
MH02g0173700,MH05g0325900
MH08g0365200,MH09g0164700
MH03g0612600,MH11g0650000
MH05g0349100,MH05g0207800
MH04g0703600,MH09g0352100
MH07g0336500,MH12g0295600
MH12g0349800,MH02g0022800
MH03g0424400,MH02g0640600
MH02g0474700,MH08g0256600
MH11g0490800,MH11g0381300
MH11g0400700,MH06g0687100
MH12g0368700,MH10g0349400
MH09g0330500,MH01g0549600
MH12g0139800,MH03g0472500
MH09g0228900,MH10g0417000
MH08g0379500,MH10g0043600
MH01g0279900,MH02g0050700
MH01g0175500,MH10g0031100
MH07g0032900,MH01g0780400
MH03g0724100,MH10g0381900
MH02g0064500,MH09g0196700
MH05g0542800,MH10g0424300
MH01g0074500,MH03g0130500
MH03g0407500,MH02g0484400
MH09g0060900,MH11g0318400
MH10g0123400,MH09g0471900
MH05g0436400,MH06g0192200
MH09g0368300,MH09g0295200
MH11g0044700,MH01g0547800
MH05g0465000,MH01g0520700
MH07g0087300,MH01g0661100
MH06g0019700,MH04g0120700
MH05g0303700,MH01g0260300
MH01g0419300,MH08g0221800
MH11g0654500,MH06g0682400
MH11g0221600,MH02g0093400
MH01g0577400,MH02g0207800
MH02g0605700,MH11g0044500
MH08g0176200,MH11g0310300
MH09g0388700,MH03g0176300
MH02g0109600,MH09g0155900
MH02g0712800,MH08g0381600
MH09g0372200,MH01g0580200
MH03g0522900,MH08g0114800
MH01g0395000,MH06g0525100
MH05g0367500,MH05g0266100
MH08g0157200,MH04g0400300
MH12g0231300,MH07g0093100
MH06g0286700,MH08g0413000
MH08g0226500,MH09g0170100
MH03g0081800,MH04g0617600
MH08g0185000,MH03g0402400
MH02g0484700,MH02g0120000
MH09g0029400,MH03g0659500
MH08g0010900,MH01g0085500
MH12g0309600,MH02g0694200
MH03g0069200,MH12g0065600
MH01g0578200,MH11g0372900
MH03g0384700,MH08g0121600
MH11g0233400,MH03g0629300
MH08g0459800,MH09g0218300
MH04g0110800,MH10g0185000
MH03g0288100,MH12g0191400
MH11g0045600,MH02g0694600
MH09g0029600,MH04g0632600
MH08g0424500,MH10g0125100
MH04g0604900,MH04g0555600
MH01g0686300,MH08g0274600
MH03g0699900,MH07g0078100
MH09g0138800,MH08g0086200
MH04g0298200,MH09g0367600
MH02g0289000,MH08g0047400
MH03g0495000,MH07g0397100
MH07g0360000,MH10g0365500
MH04g0616900,MH04g0297200
MH11g0048400,MH11g0069000
MH12g0260800,MH08g0380000
MH11g0434300,MH08g0487900
MH09g0312100,MH12g0011900
MH01g0578700,MH08g0330700
MH01g0577700,MH08g0381700
MH01g0141900,MH01g0094700
MH01g0736700,MH05g0498000
MH06g0024900,MH03g0050300
MH04g0472600,MH12g0109900
MH03g0089400,MH11g0514100
MH06g0403200,MH03g0754600
MH02g0109300,MH02g0544300
MHUN01g00105,MH01g0531700
MH03g0419400,MH01g0623600
MH04g0133500,MH07g0363600
MH02g0608400,MH03g0673100
MH02g0207000,MH07g0499400
MH10g0380700,MH07g0361000
MH02g0707800,MH06g0333000
MH03g0566800,MH03g0778500
MH07g0098200,MH01g0132000
MH07g0171400,MH03g0623200
MH02g0507200,MH11g0617200
MH02g0093700,MH03g0283800
MH08g0513200,MH07g0509500
MH04g0574500,MH04g0415800
MH04g0658300,MH05g0232000
MH07g0019600,MH09g0369700
MH03g0565900,MH04g0437700
MH01g0193500,MH02g0502600
MH03g0230300,MH05g0349700
MH02g0605000,MH01g0421700
MH04g0031900,MH12g0461200
MH06g0125100,MH04g0485400
MH05g0402500,MH05g0063000
MH01g0632500,MH04g0207500
MH09g0304500,MH09g0376800
MH08g0361500,MH06g0700800
MH06g0161200,MH04g0518900
MH09g0373100,MH05g0100400
MH08g0334400,MH07g0359300
MH12g0036200,MH04g0363400
MH06g0059400,MH08g0445000
MH01g0012700,MH09g0384600
MH07g0418400,MH11g0190600
MH04g0044000,MH12g0066600
MH02g0198300,MH12g0121500
MH10g0216800,MH03g0052600
MH11g0149100,MH03g0503100
MH03g0589300,MH02g0425100
MH11g0223700,MH10g0110800
MH12g0040900,MH12g0054800
MH05g0183000,MH04g0606500
MH11g0629900,MH11g0107200
MH10g0122900,MH01g0527600
MH11g0537700,MH10g0381900
MH04g0558100,MH01g0321100
MH04g0673800,MH04g0234800
MH08g0124400,MH08g0085000
MH09g0316500,MH05g0077100
MH01g0783000,MH11g0125000
MH02g0706100,MH02g0402800
MH07g0473200,MH08g0325800
MH03g0514100,MH01g0519600
MH12g0018200,MH01g0291300
MH12g0020500,MH09g0144600
MH08g0481400,MH03g0567400
MH01g0624800,MH09g0088600
MH03g0323300,MH02g0212000
MH01g0503200,MH07g0156500
MH08g0225000,MH05g0206300
MH04g0684700,MH02g0020300
MH07g0183100,MH11g0654700
MH03g0193100,MH01g0292600
MH11g0387200,MH01g0660200
MH02g0078300,MH09g0407900
MH02g0238600,MH07g0413900
MH04g0378800,MH02g0215600
MH09g0098100,MH08g0384400
MH07g0151700,MH03g0098500
MH03g0735300,MH12g0461600
MH03g0151100,MH04g0431200
MH02g0555500,MH12g0201800
MH01g0752300,MH10g0036300
MH01g0055000,MH04g0471400
MH01g0812300,MH10g0108800
MH08g0212000,MH02g0662500
MH08g0544800,MH08g0474900
MH10g0259800,MH04g0542500
MH08g0382900,MH09g0467100
MH08g0429300,MH09g0401300
MH05g0101900,MH12g0053800
MH05g0023300,MH05g0520600
MH01g0429700,MH09g0430500
MH11g0467900,MH02g0410600
MH12g0209900,MH10g0140100
MH06g0573200,MH01g0453100
MH12g0046100,MH06g0313200
MH08g0275400,MH06g0454300
MH06g0489200,MH03g0072500
MH06g0641300,MH08g0495600
MH03g0537900,MH09g0401900
MH10g0037800,MH06g0417900
MH03g0208500,MH03g0551200
MH11g0318200,MH05g0410400
MH06g0585000,MH08g0433600
MH04g0700400,MH04g0591200
MH12g0432400,MH02g0219300
MH09g0180300,MH01g0366600
MH06g0589000,MH02g0393300
MH04g0617700,MH01g0082900
MH04g0596000,MH05g0357800
MH01g0396100,MH05g0126200
MH04g0406100,MH10g0380800
MH01g0721400,MH04g0207700
MH03g0380000,MH11g0440700
MH01g0203900,MH01g0050900
MH02g0238500,MH05g0187400
MH12g0247200,MH07g0538100
MH12g0238100,MH05g0502100
MH11g0280400,MH07g0089800
MH11g0518100,MH11g0561600
MH12g0135200,MH12g0258800
MH12g0177000,MH01g0170600
MH12g0426000,MH03g0023000
MH12g0010900,MH12g0349500
MH06g0589700,MH03g0654200
MH12g0194600,MH10g0107300
MH03g0596500,MH12g0366300
MH03g0683600,MH04g0157200
MH01g0478700,MH01g0490600
MH03g0700500,MH07g0127500
MH01g0696400,MH09g0152700
MH06g0304800,MH12g0228500
MH11g0215900,MH08g0556100
MH11g0248300,MH02g0203600
MH08g0410600,MH01g0047900
MH07g0045000,MH12g0277700
MH05g0347300,MH08g0031800
MH09g0378700,MH06g0684600
MH07g0354200,MH06g0479600
MH01g0506500,MH06g0239700
MH12g0262500,MH02g0365100
MH06g0103500,MH08g0394400
MH04g0540500,MH01g0421000
MH10g0297900,MH03g0494600
MH01g0789100,MH11g0564400
MH01g0693900,MH06g0566800
MH04g0034600,MH04g0588800
MH05g0335300,MH07g0011100
MH01g0422900,MH11g0106500
MH10g0128100,MH04g0336600
MH06g0167700,MH02g0052500
MH01g0493800,MH10g0438000
MH03g0754500,MH06g0024100
MH12g0434200,MH01g0698200
MH03g0441500,MH08g0080900
MH08g0019900,MH02g0052300
MH06g0644800,MH09g0356300
MH03g0641300,MH07g0323500
MH04g0503100,MH04g0050700
MH11g0029400,MH06g0400800
MH07g0031100,MH09g0381800
MH10g0309300,MH08g0272800
MH03g0358000,MH01g0159400
MH07g0512100,MH11g0065700
MH03g0168100,MH01g0241800
MH05g0181200,MH04g0642800
MH09g0392400,MH12g0395100
MH05g0460200,MH08g0404800
MH11g0662100,MH12g0145100
MH01g0308400,MH07g0333100
MH07g0168400,MH09g0438700
MH06g0553300,MH07g0151300
MH12g0425700,MH03g0147400
MH04g0064100,MH07g0402600
MH06g0614100,MH04g0235100
MH04g0143700,MH09g0223700
MH04g0618800,MH01g0268600
MH09g0465900,MH07g0047400
MH06g0185800,MH06g0643000
MH01g0084600,MH03g0138300
MH07g0176200,MH04g0123000
MH11g0307600,MH12g0428300
MH02g0244000,MH11g0078600
MH05g0544700,MH07g0244900
MH04g0104200,MH06g0568500
MH10g0195700,MH08g0398600
MH04g0427800,MH04g0115800
MH02g0712000,MH03g0023100
MH03g0111300,MH06g0275500
MH11g0110400,MH01g0548200
MH07g0359900,MH10g0390800
MH12g0209600,MH03g0330600
MH09g0474700,MH10g0356400
