Annotation1,Annotation2
MH08g0366000,MH10g0264600
MH01g0666500,MH06g0213900
MH05g0348800,MH10g0151700
MH01g0359700,MH03g0758900
MH05g0380400,MH01g0035300
MH01g0797900,MH03g0233600
MH07g0299600,MH08g0218300
MH12g0036300,MH10g0224100
MH10g0128600,MH12g0166800
MH04g0128200,MH11g0281100
MH11g0193900,MH06g0311100
MH08g0062800,MH09g0406500
MH11g0308200,MH08g0215700
MH06g0662000,MH07g0332500
MH10g0168300,MH10g0351500
MH01g0246700,MH05g0074600
MH01g0725800,MH03g0186400
MH09g0451000,MH07g0496600
MH06g0456400,MH01g0604100
MH12g0052100,MH02g0195600
MH01g0703000,MH03g0719000
MH02g0120200,MH11g0437200
MH08g0531000,MH06g0445900
MH08g0395500,MH08g0210000
MH08g0129200,MH05g0126800
MH08g0184800,MH01g0222100
MH04g0468500,MH10g0315200
MH09g0436800,MH01g0539300
MH07g0189900,MH06g0665900
MH04g0121200,MH11g0078800
MH02g0523900,MH02g0106700
MH12g0128300,MH06g0240100
MH05g0530500,MH02g0295600
MH09g0352600,MH10g0113700
MH01g0659100,MH08g0521000
MH03g0446000,MH01g0128100
MH06g0351100,MH02g0466100
MH06g0215900,MH01g0166900
MH05g0086900,MH03g0282000
MH11g0226600,MH06g0161200
MH02g0387600,MH11g0170200
MH10g0314700,MH01g0098600
MH04g0050600,MH02g0441600
MH06g0445600,MH10g0013200
MH09g0379000,MH02g0541200
MH11g0369900,MH10g0125400
MH10g0044800,MH02g0339600
MH02g0708700,MH12g0129500
MH10g0170100,MH07g0142400
MH01g0010400,MH05g0079400
MH07g0382100,MH03g0564800
MH11g0375600,MH06g0670400
MH02g0507000,MH09g0296600
MH10g0107400,MH02g0404000
MH08g0065400,MH07g0028800
MH04g0416900,MH07g0105400
MH03g0055400,MH01g0722400
MH12g0276400,MH05g0274200
MH03g0259200,MH11g0082800
MH08g0059800,MH08g0435700
MH10g0066600,MH11g0411400
MH06g0573300,MH04g0010200
MH01g0744400,MH11g0374400
MH02g0607200,MH07g0354800
MH09g0167200,MH02g0387300
MH01g0393500,MH01g0636300
MH04g0138700,MH03g0723500
MH11g0468000,MH10g0018600
MH01g0487500,MH07g0276200
MH04g0326800,MH03g0518200
MH02g0302400,MH08g0337400
MH12g0300700,MH05g0356900
MH07g0148800,MH11g0189900
MH06g0049700,MH02g0011300
MH01g0366900,MH07g0394300
MH07g0177400,MH04g0057200
MH07g0550500,MH01g0342000
MH07g0539200,MH03g0383100
MH09g0152700,MH09g0433000
MH08g0375000,MH06g0047000
MH04g0193100,MH07g0501900
MH03g0102500,MH01g0778800
MH08g0367100,MH05g0472800
MH07g0171900,MH06g0088300
MH03g0165200,MH11g0663800
MH11g0482100,MH03g0760900
MH06g0048500,MH08g0139200
MH02g0222900,MH06g0508400
MH06g0042600,MH06g0480400
MH08g0247700,MH04g0153000
MH12g0405000,MH10g0032200
MH09g0454200,MH09g0398000
MH06g0513600,MH08g0197500
MH12g0176700,MH06g0308900
MH03g0753400,MH12g0349900
MH04g0498500,MH06g0240900
MH12g0193000,MH10g0184900
MH05g0132000,MH01g0495100
MH09g0466600,MH02g0512200
MH11g0184600,MH01g0735000
MH06g0349700,MH10g0264500
MH03g0324900,MH01g0600400
MH07g0023000,MH08g0489300
MH02g0495900,MH07g0220000
MH11g0416000,MH09g0039400
MH01g0085000,MH08g0554700
MH11g0088600,MH08g0122500
MH01g0460100,MH01g0030400
MH07g0306800,MH01g0464200
MH04g0149000,MH06g0528300
MH09g0164100,MH02g0618000
MH07g0471500,MH07g0277800
MH12g0340900,MH06g0219000
MH04g0660000,MH06g0430000
MH10g0374600,MH11g0350400
MH11g0304800,MH05g0065300
MH11g0514300,MH12g0317100
MH08g0105000,MH02g0362500
MH07g0523500,MH07g0085100
MH02g0463000,MH07g0043300
MH03g0545100,MH07g0278600
MH03g0749300,MH01g0366100
MH02g0315400,MH04g0669100
MH06g0046600,MH05g0339900
MH04g0328500,MH03g0010800
MH11g0500400,MH12g0187500
MH04g0437400,MH10g0326600
MH11g0018400,MH11g0381700
MH07g0134400,MH09g0368800
MH05g0402200,MH07g0443600
MH05g0471000,MH01g0705000
MH01g0263400,MH10g0237300
MH04g0395600,MH08g0526000
MH07g0049900,MH11g0113600
MH11g0044600,MH10g0444000
MH10g0330000,MH01g0314900
MH06g0335400,MH05g0099600
MH02g0197600,MH03g0522400
MH01g0074200,MH04g0131900
MH04g0541800,MH02g0539600
MH01g0637600,MH10g0022100
MH04g0412600,MH12g0145900
MH10g0047100,MH01g0472400
MH10g0309000,MH09g0034900
MH01g0465600,MH07g0081600
MH10g0372500,MH05g0569800
MH06g0577700,MH05g0408000
MH12g0372300,MH01g0313900
MH07g0140400,MH02g0198100
MH05g0021000,MH08g0227200
MH08g0510100,MH06g0247400
MH02g0642700,MH02g0115600
MH03g0102000,MH11g0328800
MH04g0073000,MH06g0382300
MH06g0162200,MH01g0376400
MH09g0386900,MH03g0570600
MH03g0457300,MH09g0348500
MH06g0315600,MH11g0046600
MH12g0151800,MH02g0017300
MH10g0283000,MH05g0372400
MH01g0507700,MH07g0482400
MH05g0164100,MH12g0294600
MH08g0366500,MH08g0084400
MH11g0379000,MH02g0365100
MH03g0750300,MH06g0213900
MH04g0221300,MH11g0648000
MH05g0158900,MH11g0587000
MH05g0451700,MH08g0313800
MH11g0581200,MH04g0084600
MH08g0406600,MH03g0252000
MH04g0211400,MH07g0507800
MH12g0010400,MH03g0099100
MH04g0255600,MH03g0141300
MH03g0401600,MH11g0316300
MH01g0060900,MH12g0452800
MH03g0277700,MH09g0045400
MH06g0185700,MH09g0363300
MH04g0190700,MH04g0396600
MH02g0586600,MH09g0465400
MH05g0212200,MH11g0069700
MH07g0357900,MH07g0261000
MH06g0584100,MH11g0220100
MH04g0472400,MH06g0253600
MH02g0218800,MH03g0396900
MH03g0146500,MH12g0345800
MH04g0130600,MH06g0190400
MH04g0120100,MH06g0314000
MH03g0109200,MH08g0281700
MH06g0457600,MH06g0093600
MH01g0221600,MH06g0584800
MH08g0556900,MH11g0546100
MH01g0668800,MH07g0534900
MH01g0050500,MH02g0209800
MH09g0459200,MH08g0273700
MH05g0106400,MH02g0180200
MH06g0237600,MH01g0372100
MH03g0157800,MH10g0142100
MH01g0315300,MH01g0501700
MH09g0390700,MH05g0047400
MH07g0273900,MH01g0638300
MH09g0385000,MH05g0305200
MH04g0553000,MH05g0383900
MH11g0602600,MH12g0125700
MH11g0564500,MH11g0081700
MH09g0321100,MH07g0317100
MH09g0235700,MH05g0345400
MH11g0600400,MH11g0230700
MH06g0151500,MH06g0195800
MH05g0367400,MH04g0194700
MH11g0437000,MH12g0347000
MH11g0318000,MH01g0294400
MH01g0514100,MH03g0614100
MH08g0275900,MH10g0251100
MH03g0173000,MH01g0783600
MH05g0371600,MH12g0320400
MH11g0656700,MH03g0425300
MH11g0445500,MH04g0328800
MH10g0355600,MH12g0040600
MH05g0351100,MH04g0076400
MH11g0330600,MH07g0152900
MH03g0273400,MH11g0546800
MH11g0430500,MH03g0378400
MH08g0255500,MH08g0364800
MH10g0282900,MH11g0545100
MH03g0166900,MH08g0224700
MH06g0242700,MH08g0339400
MH04g0349900,MH02g0177800
MH05g0160700,MH03g0024600
MH07g0271900,MH11g0058600
MH01g0280400,MH03g0717000
MH08g0268900,MH10g0244600
MH05g0307900,MH11g0572500
MH05g0092000,MH12g0435500
MH10g0109100,MH05g0535600
MH03g0166100,MH11g0561300
MH08g0085200,MH07g0333900
MH06g0352100,MH03g0494100
MH01g0315100,MH02g0056300
MH06g0159600,MH01g0256500
MH02g0611400,MH12g0242900
MH11g0535700,MH01g0298000
MH02g0377800,MH06g0253600
MH07g0050500,MH09g0244700
MH01g0031500,MH07g0497200
MH12g0429800,MH02g0564300
MH01g0149200,MH10g0425400
MH01g0177000,MH12g0278100
MH04g0256900,MH03g0363300
MH06g0288500,MH05g0457700
MH07g0117800,MH08g0449400
MH05g0067000,MH05g0080800
MH04g0708800,MH03g0274000
MH03g0744400,MH12g0259400
MH10g0347000,MH11g0211200
MH07g0462300,MH12g0399800
MH11g0632700,MH08g0103800
MH03g0152700,MH01g0131500
MH05g0046400,MH11g0163500
MH02g0164300,MH06g0589000
MH11g0027800,MH06g0354600
MH12g0280100,MH07g0121100
MH12g0450600,MH12g0421300
MH04g0249700,MH02g0695100
MH01g0381600,MH11g0520000
MH12g0130600,MH05g0528100
MH11g0187300,MH03g0740500
MH03g0252100,MH01g0064500
MH02g0439800,MH07g0209200
MH06g0190100,MH02g0085500
MH11g0083600,MH03g0512900
MH09g0059800,MH11g0599700
MH03g0344900,MH01g0600700
MH06g0286300,MH01g0403500
MH01g0179500,MH08g0090100
MH03g0514000,MH09g0272900
MH03g0011100,MH07g0352200
MH03g0614400,MH10g0030500
MH10g0323700,MH02g0380200
MH03g0379300,MH02g0168700
MH11g0363000,MH05g0089200
MH03g0117600,MH08g0472900
MHUN02g00105,MH01g0185000
MH01g0039700,MH07g0266000
MH05g0270500,MH03g0098900
MH03g0076900,MH02g0331700
MH11g0515200,MH07g0110700
MH04g0106300,MH10g0020800
MH10g0013100,MH04g0520500
MH04g0146700,MH04g0186600
MH05g0303000,MH01g0548900
MH03g0442200,MH10g0056100
MH11g0419000,MH01g0313200
MH01g0045700,MH02g0202500
MH01g0079600,MH06g0530100
MH03g0501100,MH03g0408300
MH01g0223300,MH12g0133500
MH12g0209700,MH02g0604000
MH01g0314800,MH12g0108100
MH07g0180200,MH03g0186200
MH01g0116100,MH04g0051600
MH10g0066300,MH03g0409400
MH06g0161600,MH03g0274600
MH08g0114500,MH11g0545800
MH11g0409000,MH10g0346300
MH06g0354100,MH04g0540800
MH08g0404300,MH04g0102400
MH08g0151300,MH03g0081100
MH05g0365500,MH07g0237300
MH10g0106200,MH07g0137700
MH08g0420800,MH05g0527200
MH08g0137900,MH12g0070900
MH06g0488600,MH12g0202800
MH08g0488300,MH01g0047300
MH01g0246200,MH03g0411400
MH03g0545900,MH08g0132000
MH05g0538100,MH06g0595700
MH10g0078700,MH10g0351700
MH11g0027600,MH08g0245500
MH04g0278800,MH07g0505700
MH04g0034300,MH12g0366300
MH03g0672400,MH07g0315700
MH01g0603900,MH11g0357900
MH07g0192300,MH07g0469800
MH11g0398800,MH03g0320200
MH07g0533400,MH07g0026700
MH03g0072000,MH03g0420500
MH08g0446300,MH06g0442600
MH03g0383100,MH09g0200600
MH09g0337600,MH03g0628500
MH07g0381700,MH10g0117200
MH11g0543200,MH06g0660300
MH05g0355700,MH05g0463600
MH08g0048700,MH10g0033100
MH02g0601100,MH10g0037900
MH03g0753600,MH01g0319700
MH08g0406400,MH10g0233700
MH09g0166800,MH05g0355700
MH06g0469500,MH11g0164200
MH01g0255800,MH03g0489600
MH07g0129800,MH03g0653100
MH04g0649300,MH07g0111400
MH05g0127200,MH12g0364300
MH07g0443400,MH12g0401100
MHUN01g00106,MH12g0404700
MH08g0014500,MH02g0692100
MH08g0361100,MH05g0079600
MH07g0267700,MH03g0418300
MH05g0121900,MH10g0332500
MH03g0097700,MH07g0221100
MH10g0067100,MH06g0570000
MH12g0343600,MH12g0112600
MH06g0078200,MH06g0462200
MH03g0334500,MH04g0331300
MH11g0434600,MH04g0078800
MH11g0118000,MH07g0140800
MH12g0406200,MH05g0061300
MH11g0647500,MH12g0149700
MH09g0381300,MH07g0503100
MH01g0160300,MH11g0052100
MH02g0549900,MH04g0337000
MH09g0071900,MH03g0217800
MH04g0056000,MH03g0401100
MH07g0135200,MH10g0123100
MH07g0081500,MH06g0592400
MH09g0398600,MH04g0223500
MH04g0276000,MH01g0497500
MH11g0356700,MH06g0238700
MH10g0361200,MH11g0080700
MH06g0185700,MH02g0114100
MH03g0089300,MH08g0427900
MH09g0098700,MH07g0039400
MH01g0116400,MH08g0341700
MH06g0507500,MH05g0543700
MH03g0678200,MH01g0406400
MH03g0077800,MH12g0352700
MH08g0525500,MH04g0665700
MH08g0412500,MH07g0445200
MH10g0377600,MH09g0061700
MH08g0017900,MH03g0445400
MH12g0246600,MH10g0326200
MH03g0270200,MH04g0105100
MH01g0063200,MH10g0292000
MH04g0245000,MH10g0245200
MH08g0089300,MH11g0436900
MH07g0309800,MH04g0277000
MH02g0593500,MH04g0186200
MH02g0265400,MH11g0403900
MH11g0113900,MH01g0253600
MH03g0285900,MH05g0466400
MH05g0298400,MH05g0344100
MH06g0085200,MH05g0456100
MH01g0751100,MH02g0688800
MH10g0255500,MH09g0269500
MH06g0415800,MH02g0713000
MH11g0581900,MH01g0593100
MH09g0296800,MH05g0294200
MH03g0733900,MH07g0480900
MH02g0428200,MH07g0050000
MH11g0041000,MH01g0425600
MH10g0195600,MH05g0011600
MH08g0417600,MH06g0289500
MH03g0440900,MH06g0291000
MH08g0153700,MH09g0457100
MH09g0434300,MH06g0336700
MH06g0213700,MH01g0549000
MH09g0380500,MH08g0355500
MH11g0401800,MH01g0517300
MH01g0216800,MH07g0440400
MH09g0401200,MH01g0606100
MH11g0394500,MH03g0076800
MH04g0138500,MH10g0440300
MH11g0419800,MH04g0123400
MH01g0775200,MH08g0424400
MH10g0236700,MH01g0676600
MH11g0305300,MH02g0210400
MH10g0397400,MH08g0249300
MHUN02g00113,MH10g0188700
MH01g0283400,MH08g0276600
MH11g0409400,MH04g0269900
MH10g0034600,MH03g0402100
MH05g0185800,MH04g0431300
MH07g0170900,MH01g0690200
MH02g0673200,MH01g0381200
MH07g0505500,MH09g0216100
MH01g0040500,MH07g0102500
MH05g0366400,MH02g0032000
MH11g0422700,MH07g0240600
MH04g0657000,MH03g0629000
MH06g0314900,MH07g0119500
MH11g0601700,MH09g0386800
MH10g0110000,MH12g0404300
MH08g0272600,MH01g0534600
MH10g0130800,MH08g0383800
MH01g0078400,MH01g0738300
MH01g0532000,MH01g0502900
MH04g0243200,MH05g0233400
MH01g0049700,MH04g0487500
MH01g0734700,MH12g0303900
MH11g0645900,MH06g0189400
MH06g0417300,MH03g0623700
MH04g0470100,MH03g0081000
MH10g0424000,MH08g0058300
MH06g0233500,MH04g0198800
MH03g0419400,MH11g0316200
MH07g0284900,MH12g0400000
MH06g0313500,MH07g0089900
MH09g0266600,MH03g0686400
MH02g0333700,MH10g0310700
MH05g0156500,MH08g0274000
MH04g0193100,MH12g0168500
MH03g0366700,MH07g0546200
MH02g0060300,MH01g0286400
MH05g0545000,MH01g0343600
MH09g0362500,MH08g0020200
MH06g0619300,MH07g0503900
MH02g0462500,MH12g0351200
MH01g0285500,MH06g0188000
MH05g0525800,MH06g0252500
MH10g0129100,MH09g0063300
MH07g0283200,MH09g0303800
MH05g0359100,MH05g0065200
MH10g0193200,MH06g0402000
MH11g0059400,MH10g0074100
MH09g0233800,MH01g0581800
MH10g0125700,MH12g0198700
MH12g0373200,MH04g0066400
MH01g0455600,MH09g0100000
MH11g0449800,MH12g0456500
MH06g0597500,MH01g0218800
MH07g0083600,MH01g0523400
MH11g0280700,MH11g0393600
MH01g0328300,MH10g0260800
MH04g0072400,MH09g0179700
MH08g0275200,MH01g0546200
MH05g0077600,MH09g0336000
MH02g0115000,MH01g0321800
MH04g0306100,MH06g0079100
MH08g0422400,MH06g0241900
MH09g0223200,MH05g0175900
MH03g0130700,MH05g0207800
MH07g0035600,MH05g0042300
MH08g0091000,MH10g0105300
MH02g0055500,MH01g0693800
MH04g0116400,MH01g0285700
MH05g0375800,MH10g0163700
MH04g0124000,MH01g0631100
MH07g0154900,MH06g0486200
MH08g0019000,MH06g0150800
MH08g0047700,MH08g0184500
MH05g0093600,MH11g0567000
MH12g0358600,MH03g0271100
MH09g0074100,MH11g0019400
MH02g0067800,MH08g0130900
MH05g0405800,MH06g0535700
MH11g0083100,MH02g0126800
MH06g0535900,MH11g0400600
MH02g0274700,MH03g0274300
MH06g0401200,MH08g0195000
MH06g0284500,MH01g0217100
MH11g0227700,MH08g0139400
MH11g0248900,MH12g0130700
MH06g0455900,MH09g0383500
MH07g0023200,MH05g0301700
MH08g0479900,MH05g0353100
MH06g0210600,MH04g0142000
MH05g0145400,MH10g0166400
MH03g0765500,MH10g0434000
MH12g0234900,MH07g0080500
MH02g0165800,MH10g0224900
MH06g0531200,MH06g0448100
MH02g0471300,MH04g0517700
MH01g0706500,MH03g0405200
MH06g0512600,MH12g0365300
MH04g0207600,MH06g0273900
MH06g0215500,MH02g0281200
MH11g0377800,MH04g0119100
MH03g0155200,MH09g0390100
MH04g0252700,MH11g0657900
MH10g0053600,MH01g0032100
MH10g0032600,MH01g0387200
MH12g0348200,MH01g0281800
MH06g0172900,MH06g0279300
MH08g0246400,MH12g0084400
MH08g0370400,MH05g0055200
MH07g0161800,MH01g0579700
MH11g0115400,MH01g0520500
MH09g0440100,MH07g0389200
MH04g0236600,MH12g0114100
MH06g0381200,MH04g0076100
MH07g0263900,MH11g0067000
MH02g0603200,MH02g0309400
MH09g0403300,MH06g0199700
MH11g0017700,MH06g0281500
MH05g0372600,MH02g0478900
MH05g0187300,MH12g0142200
MH04g0219100,MH03g0233800
MH03g0429800,MH06g0467800
MH02g0407800,MH05g0542800
MH07g0277000,MH11g0650200
MH12g0176500,MH03g0426700
MH11g0073600,MH06g0102400
MH02g0202800,MH01g0681500
MH04g0657100,MH12g0310600
MH10g0177600,MH07g0151400
MH03g0376100,MH08g0219600
MH12g0300100,MH11g0356400
MH08g0024600,MH03g0382200
MH10g0130400,MH04g0206600
MH03g0038100,MH10g0388600
MH12g0050600,MH07g0271400
MH11g0167900,MH01g0419300
MH02g0570800,MH01g0154700
MH07g0092100,MH03g0140400
MH06g0188900,MH08g0394600
MH09g0334000,MH08g0022000
MH08g0444400,MH05g0119800
MH11g0032600,MH07g0147600
MH08g0416800,MH12g0149100
MH03g0549100,MH09g0043000
MH12g0215200,MH05g0497800
MH03g0364300,MH01g0011500
MH05g0150100,MH06g0286100
MH04g0108600,MH07g0546200
MH04g0084300,MH03g0453400
MH10g0144700,MH02g0375600
MH11g0250500,MH08g0472500
MH01g0401700,MH01g0687800
MH02g0057900,MH02g0440100
MH09g0463300,MH10g0310500
MH03g0281100,MH09g0143300
MH03g0535800,MH06g0703100
MH01g0042700,MH11g0451900
MH04g0191900,MH06g0223300
MH10g0024300,MH06g0194700
MH12g0123100,MH11g0063400
MH12g0409400,MH11g0430700
MH05g0087600,MH11g0378300
MH02g0280300,MH02g0230700
MH10g0113400,MH12g0295900
MH10g0268600,MH06g0337200
MH11g0566500,MH01g0099000
MH05g0177700,MH09g0430200
MH05g0508000,MH05g0054600
MH12g0374600,MH10g0381500
MH06g0055300,MH01g0391900
MH08g0435500,MH04g0055900
MH04g0535800,MH07g0528500
MH07g0159100,MH03g0382100
MH01g0580800,MH11g0281700
MH04g0132900,MH08g0574800
MH08g0244000,MH10g0393100
MH07g0010500,MH04g0628000
MH12g0128400,MH08g0277300
MH06g0443300,MH08g0133100
MH11g0304800,MH07g0282600
MH07g0332100,MH03g0122000
MH03g0477900,MH01g0797400
MH12g0317600,MH04g0102100
MH05g0298600,MH12g0364400
MH12g0411400,MH09g0276800
MH02g0192600,MH12g0185300
MH03g0320500,MH11g0102000
MH02g0560900,MH10g0180100
MH07g0470900,MH10g0031500
MH03g0499700,MH04g0493000
MH05g0229400,MH03g0588300
MH06g0548700,MH11g0084800
MH05g0304000,MH09g0246700
MH11g0183300,MH09g0365000
MH12g0118100,MH12g0386300
MH03g0257100,MH08g0210700
MH08g0365900,MH09g0108600
MH09g0452200,MH04g0509300
MH02g0391000,MH10g0251700
MH05g0054900,MH10g0113100
MH07g0472300,MH11g0248300
MH09g0221200,MH04g0229600
MH07g0515800,MH06g0329600
MH03g0306900,MH08g0527800
MH07g0460600,MH03g0080100
MH01g0361300,MH05g0348500
MH01g0034700,MH04g0280100
MH03g0509700,MH01g0260100
MH05g0070200,MH01g0418800
MH10g0282900,MH07g0536800
MH06g0451100,MH02g0706600
MH06g0349700,MH03g0135200
MH03g0489000,MH07g0102900
MH11g0080600,MH05g0236800
MH09g0042300,MH09g0271000
MH10g0417200,MH08g0468400
MH04g0472500,MH03g0718500
MH12g0214500,MH08g0361600
MH09g0450400,MH06g0417300
MH06g0080100,MH03g0284300
MH09g0027500,MH11g0500200
MH04g0635000,MH03g0408700
MH10g0399900,MH05g0322700
MH05g0074900,MH01g0127200
MH11g0634700,MH03g0380800
MH10g0290000,MH12g0324500
MH01g0637900,MH02g0442500
MH01g0502000,MH10g0355400
MH12g0344600,MH02g0177500
MH11g0267600,MH11g0613900
MH09g0458600,MH05g0255800
MH02g0400300,MH07g0095900
MH03g0714700,MH03g0283800
MH01g0162600,MH08g0341800
MH09g0037700,MH09g0026600
MH09g0190300,MH03g0115000
MH01g0754700,MH08g0268400
MH09g0164100,MH08g0335200
MH01g0320900,MH02g0041400
MH07g0381600,MH08g0136100
MH12g0196200,MH02g0334200
MH11g0650300,MH07g0400400
MH06g0662500,MH03g0460500
MH09g0165200,MH08g0390600
MH08g0122300,MH06g0403000
MH08g0439900,MH01g0175800
MH12g0436000,MH11g0346200
MH03g0138500,MH11g0188700
MH10g0140400,MH09g0154100
MH01g0175900,MH03g0753200
MH07g0245800,MH01g0033200
MH10g0058600,MH01g0260100
MH05g0028600,MH03g0024200
MH07g0223000,MH02g0463100
MH02g0461300,MH12g0016200
MH09g0046100,MH10g0182600
MH04g0249300,MH09g0182100
MH02g0032000,MH10g0263800
MH01g0317000,MH03g0238000
MH12g0117900,MH05g0543300
MH08g0045500,MH03g0446800
MH08g0022800,MH03g0434700
MH07g0505300,MH03g0320700
MH03g0213700,MH11g0311700
MH05g0078000,MH09g0246300
MH06g0289300,MH05g0062800
MH01g0124000,MH10g0200600
MH05g0327600,MH08g0372300
MH06g0361000,MH08g0261500
MH07g0351700,MH04g0154600
MH01g0030500,MH06g0306100
MH01g0380100,MH05g0332700
MH08g0087800,MH03g0421700
MH04g0640000,MH03g0721500
MH01g0264000,MH02g0289200
MH10g0256400,MH06g0227700
MH05g0067300,MH03g0320300
MH11g0076700,MH03g0091400
MH11g0396700,MH09g0323800
MH05g0533000,MH11g0377300
MH11g0429900,MH01g0271000
MH12g0461100,MH01g0344300
MH10g0351400,MH02g0306100
MH05g0237200,MH07g0219900
MH12g0414000,MH06g0383500
MH01g0507700,MH07g0335500
MH11g0411700,MH01g0535000
MH10g0245500,MH12g0255100
MH05g0412300,MH06g0474600
MH03g0501900,MH10g0334400
MH07g0413200,MH05g0107400
MH11g0383500,MH02g0011900
MH12g0186200,MH04g0068600
MH01g0565800,MH11g0656800
MH11g0395800,MH01g0631100
MH05g0542900,MH02g0497300
MH08g0413700,MH08g0312500
MH04g0243700,MH05g0065200
MH01g0796500,MH11g0102800
MH05g0127800,MH08g0368500
MH11g0484000,MH12g0179100
MH01g0432600,MH11g0267100
MH12g0343600,MH10g0077100
MH06g0524000,MH07g0237400
MH09g0025500,MH01g0322600
MH03g0325300,MH10g0245000
MH02g0195600,MH01g0659200
MH05g0059500,MH04g0056200
MH12g0178800,MH07g0418500
MH09g0144000,MH05g0068000
MH10g0322400,MH02g0421600
MH05g0451000,MH08g0130400
MH07g0306500,MH06g0510700
MH07g0276500,MH02g0382600
MH04g0664200,MH05g0076000
MH11g0248900,MH11g0391300
MH12g0050600,MH01g0451100
MH10g0322200,MH10g0237800
MH11g0062300,MH09g0319600
MH03g0344600,MH11g0312300
MH02g0523200,MH10g0151300
MH04g0126100,MH03g0365000
MH06g0594900,MH03g0278700
MH04g0644600,MH01g0122200
MH12g0139200,MH08g0127000
MH10g0032400,MH01g0401900
MH01g0370200,MH11g0660400
MH05g0086900,MH06g0224000
MH06g0079200,MH01g0725800
MH01g0080300,MH03g0093900
MH06g0589100,MH04g0279300
MH08g0365100,MH01g0668000
MH09g0354900,MH04g0063200
MH12g0433500,MH04g0034400
MH12g0388700,MH04g0610900
MH10g0282800,MH11g0223600
MH10g0284900,MH08g0416000
MH02g0708000,MH04g0084500
MH07g0305200,MH06g0218000
MH10g0318400,MH10g0283300
MH01g0651000,MH02g0588800
MH12g0066800,MH02g0391800
MH12g0234100,MH06g0129400
MH09g0379300,MH11g0232000
MH11g0583100,MH02g0074000
MH09g0146300,MH01g0033900
MH02g0667600,MH05g0186700
MH02g0201500,MH05g0056000
MH12g0300500,MH10g0418800
MH08g0575000,MH08g0271100
MH08g0114500,MH03g0119500
MH01g0811000,MH12g0297500
MH09g0317200,MH05g0318600
MH03g0598000,MH04g0058100
MH08g0196800,MH11g0235800
MH04g0281900,MH01g0507500
MH11g0385300,MH08g0052800
MH03g0492200,MH02g0479300
MH06g0402700,MH12g0348200
MH12g0247200,MH06g0703800
MH02g0586600,MH03g0749300
MH10g0314600,MH04g0198400
MH11g0426900,MH02g0402800
MH02g0401300,MH08g0150000
MH04g0200600,MH01g0686500
MH03g0738000,MH08g0112900
MH11g0088600,MH02g0443500
MH03g0239400,MH02g0329600
MH04g0557500,MH10g0126800
MH03g0545200,MH01g0360900
MH10g0166800,MH11g0254500
MH06g0707900,MH06g0277000
MH05g0255900,MH06g0162400
MH11g0487900,MH03g0056400
MH05g0016300,MH11g0291100
MH08g0296200,MH11g0433700
MH12g0067700,MH07g0303200
MH11g0580400,MH01g0017200
MH09g0242900,MH07g0501600
MH09g0305600,MH11g0120600
MH10g0201400,MH01g0530100
MH12g0070000,MH06g0489400
MH08g0343600,MH03g0110500
MH03g0357400,MH02g0363900
MH06g0468600,MH10g0143200
MH01g0293700,MH08g0416300
MH11g0489700,MH10g0183300
MH01g0042300,MH10g0258700
MH10g0253200,MH09g0318600
MH07g0148100,MH07g0241900
MH10g0395500,MH02g0503500
MH09g0137500,MH12g0238700
MH02g0195700,MH07g0224900
MH09g0037900,MH07g0175400
MH06g0212300,MH07g0328700
MH11g0266800,MH06g0290500
MH07g0485000,MH11g0219400
MH06g0579600,MH11g0073500
MH03g0444700,MH08g0218400
MH06g0574400,MH02g0212300
MH01g0328200,MH05g0350300
MH01g0660700,MH02g0360600
MH10g0128900,MH02g0178900
MH03g0113000,MH02g0395300
MH08g0213200,MH09g0140500
MH04g0539300,MH11g0376100
MH04g0629500,MH12g0304000
MH05g0540400,MH06g0488100
MH01g0671100,MH06g0627100
MH02g0218800,MH08g0113700
MH10g0152000,MH06g0378800
MH09g0121800,MH11g0047200
MH10g0224500,MH04g0356600
MH10g0354900,MH06g0074600
MH09g0230000,MH05g0471900
MHUN01g00113,MH06g0175000
MH10g0108700,MH04g0199400
MH09g0104700,MH08g0328600
MH07g0400300,MH08g0397300
MH01g0379800,MH07g0286000
MH01g0681200,MH05g0319900
MH12g0232400,MH10g0317200
MH11g0373800,MH08g0162100
MH11g0384300,MH11g0542800
MH02g0231500,MH09g0414200
MH12g0087500,MH08g0356700
MH08g0250300,MH06g0146500
MH11g0632200,MH10g0436500
MH01g0053800,MH05g0146300
MH08g0364100,MH03g0369100
MH11g0532600,MH04g0136500
MH06g0597500,MH11g0026500
MH12g0422400,MH12g0240600
MH06g0355200,MH11g0286100
MH06g0164200,MH09g0137700
MH07g0176800,MH07g0470400
MH04g0608900,MH01g0172500
MH11g0533600,MH04g0068800
MH11g0406700,MH11g0033500
MH03g0055600,MH01g0192800
MH04g0045100,MH07g0088800
MH07g0117500,MH01g0068300
MH04g0533000,MH02g0472600
MH10g0220800,MH10g0131000
MH04g0549900,MH02g0128700
MH02g0212300,MH10g0102200
MH02g0379500,MH07g0038300
MH03g0238500,MH06g0122600
MH05g0083200,MH12g0396500
MH03g0597300,MH11g0354300
MH02g0215900,MH11g0182800
MH07g0044800,MH06g0383000
MH05g0152600,MH08g0339800
MH03g0211200,MH04g0039200
MH06g0467100,MH04g0449500
MH01g0380500,MH06g0240500
MH05g0048400,MH09g0417800
MH11g0654500,MH01g0115500
MH10g0014900,MH09g0252200
